Date ,Report Type ,Street ,Zip ,Area ,ED ,N#
3/15/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/15/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/16/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/16/2004,CONTRIBUTING TO THE DELINQUENCY OF A MINOR ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/16/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/16/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/17/2004,BAD CHECKS ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/17/2004,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/17/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/17/2004,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/17/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/17/2004,RESISTING ARREST/OBS JUSTICE W/O THREAT OF FORCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/17/2004,TRESPASSING ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/18/2004,"FRAUD, ALL OTHERS ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/18/2004,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/19/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/19/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/20/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/21/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/22/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/22/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/22/2004,TRESPASSING ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/23/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/24/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/24/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/24/2004,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/24/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/24/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/24/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/24/2004,UNAUTHORIZED USE OF VEHICLE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/25/2004,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/25/2004,CREDIT CARD THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/25/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/25/2004,"LARCENY, SHOPLIFTING ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/27/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/27/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/27/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/28/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/28/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/29/2004,INDECENT EXPOSURE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/29/2004,INDECENT EXPOSURE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/29/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/29/2004,SEXUAL BATTERY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/29/2004,SEXUAL BATTERY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/29/2004,SEXUAL BATTERY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/30/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/31/2004,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/31/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/31/2004,RUNAWAY JUVENILE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/1/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/1/2004,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/1/2004,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/1/2004,"LARCENY,FROM COIN-OP.MACHINE OR DEVICE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/1/2004,RAPE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/2/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/2/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/2/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/2/2004,STALKING ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/3/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/3/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/3/2004,THREATEN BODILY HARM ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/4/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/4/2004,CONCEALMENT/PRICE CHANGING ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/4/2004,CONCEALMENT/PRICE CHANGING ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/4/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/5/2004,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/6/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/6/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/6/2004,POSSESSION OF CONTROLLED SUBSTANCES ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/7/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/7/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/7/2004,"LARCENY, SHOPLIFTING ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/8/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/8/2004,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/8/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/12/2004,BAD CHECKS ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/12/2004,BAD CHECKS ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/12/2004,BAD CHECKS ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/12/2004,BAD CHECKS ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/12/2004,BAD CHECKS ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/12/2004,BAD CHECKS ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/12/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/12/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/13/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/13/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/13/2004,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/14/2004,CONTRIBUTING TO THE DELINQUENCY OF A MINOR-820 L.O. ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/14/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/14/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/16/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/16/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/16/2004,DEAD ON ARRIVAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/17/2004,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/17/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/17/2004,TRESPASSING ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/18/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/18/2004,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/19/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/19/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/20/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/20/2004,OBSCENE/THREATENING PHONE CALL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/20/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/22/2004,LOST PROPERTY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/22/2004,USING ABUSIVE LANGUAGE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/23/2004,ABDUCTION & KIDNAPPING ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/23/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/23/2004,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/23/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/23/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/23/2004,"LARCENY, SHOPLIFTING ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/24/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/26/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/28/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/28/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/29/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/1/2004,BOMB THREATS ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/2/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/3/2004,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/4/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/4/2004,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/4/2004,ISSUING BAD CHECKS <$200 ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/4/2004,ISSUING BAD CHECKS <$200 ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/4/2004,ISSUING BAD CHECKS >=$200 ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/4/2004,ISSUING BAD CHECKS >=$200 ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/5/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/5/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/6/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/6/2004,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/6/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/6/2004,"MALICIOUSLY SETTING FIRE TO WOODS,FENCE OR GRASS ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/6/2004,TRESPASSING ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/7/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/7/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/8/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/8/2004,DAMAGE PROPERTY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/8/2004,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/9/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/10/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/10/2004,CURSING/OBSCENE LANGUAGE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/10/2004,"LARCENY, ALL OTHERS ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/10/2004,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/11/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/11/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/11/2004,LOST PROPERTY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/12/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/12/2004,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/14/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/14/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/15/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/15/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/17/2004,EMBEZZLEMENT <$200 ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/18/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/18/2004,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/18/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/18/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/18/2004,SEXUAL BATTERY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/19/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/19/2004,EMBEZZLEMENT >=$200 ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/19/2004,FALSE ALARM ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/19/2004,"FRAUDULENT USE OF BIRTH CERTIF, DRIVERS LICENSE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/19/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/20/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/20/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/21/2004,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/21/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/21/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/21/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/21/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/21/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/21/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/21/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/21/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/23/2004,CONTRIBUTING TO THE DELINQUENCY OF A MINOR ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/23/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/23/2004,"GRAFFITI ,PRIVATE PROPERTY ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/23/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/23/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/23/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/24/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/27/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/27/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/27/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/28/2004,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/29/2004,CARJACKING ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/30/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/31/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/1/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/2/2004,"ASSAULT, SIMPLE, DOMESTIC ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/5/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/5/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/5/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/6/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/7/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/7/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/8/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/8/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/9/2004,CONTRIBUTING TO THE DELINQUENCY OF A MINOR ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/9/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/9/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/9/2004,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/9/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/10/2004,ABUSE AND NEGLECT OF CHILDREN ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/10/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/10/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/10/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/10/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/11/2004,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/11/2004,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/11/2004,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/11/2004,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/11/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/12/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/14/2004,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/16/2004,BRANDISHING FIREARM ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/16/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/16/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/17/2004,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/17/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/17/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/17/2004,ROBBERY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/19/2004,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/19/2004,THREATEN BODILY HARM ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/20/2004,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/20/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/21/2004,ANNOYING PHONE CALLS ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/21/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/23/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/24/2004,ABUSE AND NEGLECT OF CHILDREN ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/24/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/24/2004,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/24/2004,POSSESSION OF CONTROLLED SUBSTANCES ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/25/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/25/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/26/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/26/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/26/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/27/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/27/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/27/2004,PETIT LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/28/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/28/2004,CONSPIRACY TO COMMIT FELONY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/28/2004,CONSPIRACY TO COMMIT FELONY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/28/2004,EMBEZZLEMENT >=$200 ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/28/2004,FALSELY SUMMONS OR FALSE REPORT TO POLICE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/28/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/28/2004,ROBBERY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/28/2004,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/28/2004,WEARING MASK IN PUBLIC PLACE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/29/2004,"COUNTERFEITING/FORGERY, ALL OTHERS ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/29/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/30/2004,UNAUTHORIZED USE OF VEHICLE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/1/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/2/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/2/2004,GAS THEFT ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/2/2004,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/3/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/3/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
