Date,Offense,Street,Sub,Zip,Area
9/7/2003,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION,DENBIGH BLVD,73,23692,200
3/14/2003,POSSESSION OF MARIJUANA,DENBIGH BLVD & GEORGE WASHINGTO,73,23692,200
3/20/2003,RUNAWAY JUVENILE,DENBIGH BLVD & GEORGE WASHINGTO,73,23692,200
5/5/2003,"DAMAGE PROPERTY, PRIVATE",DENBIGH BLVD AT GATE D6,73,23692,200
5/5/2003,GRAND LARCENY,DENBIGH BLVD AT GATE D6,73,23692,200
12/17/2003,CITIZEN REQUESTED ASSISTANCE,DENBIGH BLVD AT NEWPORT NEWS LIN,73,23692,200
6/4/2003,CITIZEN REQUESTED ASSISTANCE,DOGWOOD COURT,120,23692,200
12/2/2003,GRAND LARCENY,DOGWOOD COURT,120,23692,200
10/14/2003,"DAMAGE PROPERTY, PRIVATE",DOLPHIN DRIVE,127,23692,200
12/9/2003,"ASSAULT, SIMPLE, DOMESTIC",DOROTHY DRIVE,282,23692,200
4/6/2003,"DAMAGE PROPERTY, PRIVATE",DOROTHY DRIVE,282,23692,200
8/25/2003,GRAND LARCENY,DOROTHY DRIVE,282,23692,200
3/2/2003,"DAMAGE PROPERTY, PRIVATE",DUFF DRIVE,12,23692,100
12/5/2003,UNAUTHORIZED USE OF VEHICLE,DUFF DRIVE,12,23692,100
12/14/2003,CURFEW VIOLATION,EDGEHILL LANE,55,23692,200
10/19/2003,"DAMAGE PROPERTY, PRIVATE",EDGEHILL LANE,55,23692,200
11/29/2003,"DAMAGE PROPERTY, PRIVATE",EDGEHILL LANE,55,23692,200
6/22/2003,PETIT LARCENY,EDGEWOOD COURT,106,23692,100
11/30/2003,AGGRESIVE DRIVING,ELLA TAYLOR ROAD,85,23692,100
3/13/2003,CITIZEN REQUESTED ASSISTANCE,ELLA TAYLOR ROAD,85,23692,100
5/13/2003,CITIZEN REQUESTED ASSISTANCE,ELLA TAYLOR ROAD,85,23692,100
8/8/2003,"DAMAGE PROPERTY, PRIVATE",ELLA TAYLOR ROAD,85,23692,100
10/14/2003,"DAMAGE PROPERTY, PRIVATE",ELLA TAYLOR ROAD,85,23692,100
11/30/2003,"DAMAGE PROPERTY, PRIVATE",ELLA TAYLOR ROAD,85,23692,100
3/16/2003,"GRAFFITI ,PRIVATE PROPERTY",ELLA TAYLOR ROAD,85,23692,100
5/12/2003,ANNOYING PHONE CALLS,FARMSTEAD PLACE,234,23692,200
5/4/2003,ARSON,FARMSTEAD PLACE,234,23692,200
5/3/2003,"DAMAGE PROPERTY, PRIVATE",FARMSTEAD PLACE,234,23692,200
2/9/2003,CITIZEN REQUESTED ASSISTANCE,FAULKNER ROAD,53,23692,200
11/26/2003,CITIZEN REQUESTED ASSISTANCE,FAULKNER ROAD,53,23692,200
9/13/2003,CREDIT CARD FRAUD,FAULKNER ROAD,53,23692,200
9/13/2003,CREDIT CARD THEFT,FAULKNER ROAD,53,23692,200
12/8/2003,CITIZEN REQUESTED ASSISTANCE,FERNWOOD BEND,69,23692,200
10/31/2003,IDENTITY FRAUD,FERNWOOD BEND,69,23692,200
2/12/2003,IDENTITY FRAUD > $200 OR IMPRISONMENT OF VICTIM,FERNWOOD BEND,69,23692,200
7/8/2003,"LARCENY,FROM MOTOR VEHICLE",FIELDING LEWIS DRIVE,12,23692,100
5/28/2003,GRAND LARCENY,FISHNECK LANDING ROAD,187,23692,200
5/28/2003,TRESPASSING,FISHNECK LANDING ROAD,187,23692,200
11/25/2003,SEXUAL BATTERY,FLAMINGO PLACE,105,23692,200
11/24/2003,CREDIT CARD FRAUD,FORT EUISTIS BLVD,51,23692,200
8/16/2003,"DAMAGE PROPERTY, PRIVATE",FORT EUISTIS BLVD,51,23692,200
4/28/2003,RECKLESS - GENERAL,FORT EUISTIS BLVD,51,23692,200
2/1/2003,"DRIVING UNDER THE INFLUENCE,DRUGS",FORT EUISTIS BLVD,51,23692,200
5/9/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",FORT EUISTIS BLVD,51,23692,200
2/1/2003,POSSESSION OF MARIJUANA,FORT EUISTIS BLVD,51,23692,200
2/1/2003,RECKLESS - GENERAL,FORT EUISTIS BLVD,51,23692,200
8/18/2003,THROWING OBJECT AT MOVING VEHICLE,FORT EUISTIS BLVD,51,23692,200
8/18/2003,"DAMAGE PROPERTY, PRIVATE",FORT EUISTIS BLVD,51,23692,200
8/12/2003,"DAMAGE PROPERTY, PRIVATE",FORT EUISTIS BLVD,51,23692,200
7/2/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,FORT EUISTIS BLVD,51,23692,200
7/2/2003,DRIVING W/SUSPENDED OR REVOKED LICENSE,FORT EUISTIS BLVD,51,23692,200
7/2/2003,ELUDING POLICE,FORT EUISTIS BLVD,51,23692,200
1/14/2003,"MANUF, SALE, POSSESSION CONTRO",FORT EUISTIS BLVD,51,23692,200
1/21/2003,"MANUF, SALE, POSSESSION CONTRO",FORT EUISTIS BLVD,51,23692,200
9/10/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",FORT EUISTIS BLVD,51,23692,200
7/2/2003,POSSESSION OF MARIJUANA,FORT EUISTIS BLVD,51,23692,200
7/2/2003,RECKLESS - GENERAL,FORT EUISTIS BLVD,51,23692,200
7/2/2003,REFUSE BLOOD/BREATH TEST,FORT EUISTIS BLVD,51,23692,200
8/12/2003,SHOOT OR THROW MISSILES AT OCCUPIED VEHICLES,FORT EUISTIS BLVD,51,23692,200
10/9/2003,"LARCENY,FROM MOTOR VEHICLE",FREEDOM BLVD,214,23692,200
5/12/2003,OBSCENE/THREATENING PHONE CALL,FREEDOM BLVD,214,23692,200
3/11/2003,CITIZEN REQUESTED ASSISTANCE,FREEDOM BLVD,214,23692,200
7/23/2003,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER,FT EUSTIS & GEORGE WASHINGTON MEM,51,23692,200
6/29/2003,PETIT LARCENY,GAINES WAY,68,23692,
2/10/2003,EMBEZZLEMENT >=$200,GEORGE WASHINGTON HIGHWAY,,23692,
2/10/2003,FALSELY SUMMONS OR FALSE REPORT TO POLICE,GEORGE WASHINGTON HIGHWAY,,23692,
2/21/2003,FORGERY BY CHECK,GEORGE WASHINGTON HIGHWAY,23692,,
2/21/2003,GRAND LARCENY,GEORGE WASHINGTON HIGHWAY,23692,,
2/2/2003,PETIT LARCENY,GEORGE WASHINGTON HIGHWAY,23692,,
12/6/2003,ANNOYING PHONE CALLS,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/19/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/9/2003,"ASSAULT, SIMPLE, DOMESTIC",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
6/10/2003,BAD CHECKS,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
10/13/2003,BAD CHECKS,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
1/2/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/6/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/24/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
4/15/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
7/2/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
5/19/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/8/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
7/30/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/9/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,300,
10/3/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/4/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/9/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
2/14/2003,CREDIT CARD FRAUD,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/2/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/3/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/8/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/24/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
4/6/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
12/3/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/15/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
2/15/2003,"DEFRAUDING HOTELS, MOTELS <$200",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/6/2003,DISCHARGE FIREARM OR MISSILE IN/AT OCCUPIED BLDG,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/6/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/1/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
5/9/2003,"DRIVING UNDER THE INFLUENCE,DRUGS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
12/29/2003,DRIVING W/SUSPENDED OR REVOKED LICENSE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
2/5/2003,DRIVING W/SUSPENDED OR REVOKED LICENSE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/1/2003,DRIVING W/SUSPENDED OR REVOKED LICENSE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/6/2003,DRUNK IN PUBLIC,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
5/23/2003,DRUNK IN PUBLIC,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/29/2003,DRUNK IN PUBLIC,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/22/2003,DRUNK IN PUBLIC,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/3/2003,EMBEZZLEMENT >=$200,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
2/25/2003,FALSELY SUMMONS OR FALSE REPORT TO POLICE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
1/3/2003,FALSELY SUMMONS OR FALSE REPORT TO POLICE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
9/25/2003,"FORGING, UTTERING",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
2/5/2003,"FRAUD, ALL OTHERS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
4/21/2003,FRAUD-BY PRESCRIPTION,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
4/21/2003,FRAUD-BY PRESCRIPTION,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
4/21/2003,FRAUD-BY PRESCRIPTION,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
5/2/2003,"FRAUD-TRICK,FALSE PRETENSES",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/23/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
4/3/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/14/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
8/6/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/20/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/23/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/15/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/13/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/2/2003,IMPERSONATING LAW ENFORCEMENT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
10/6/2003,"LARCENY, ALL OTHERS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
9/25/2003,"LARCENY, ALL OTHERS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
10/28/2003,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/28/2003,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/3/2003,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/19/2003,"MANUF, SALE, POSS CONTROL SUBST -SCHED III,IV,V",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/9/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
10/23/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
4/10/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/19/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/8/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
2/18/2003,MOTOR VEHICLE THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
9/3/2003,MOTOR VEHICLE THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/3/2003,OFFICERS REPORT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
1/29/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
9/8/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
2/5/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/24/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
2/28/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
1/10/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
3/6/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
2/5/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
5/9/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
1/15/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
1/4/2003,ROBBERY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/26/2003,RUNAWAY JUVENILE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/22/2003,TAKING INDECENT LIBERTIES WITH CHILD,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
11/20/2003,THREATEN BODILY HARM,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
7/4/2003,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/4/2003,WEARING MASK IN PUBLIC PLACE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/1/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
5/23/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/12/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
2/21/2003,"SALE OF DRUGS ON, NEAR SCHOOL PROPERTY, LIBRARY",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/9/2003,SOLICITATION TO COMMIT FELONY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/2/2003,ABDUCTION & KIDNAPPING,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/29/2003,AGGRESIVE DRIVING,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
7/29/2003,ANNOYING PHONE CALLS,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
10/10/2003,ANNOYING PHONE CALLS,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/20/2003,ASSAULT & BATTERY -POLICE OFCR OR FIREFIGHTER,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/13/2003,"ASSAULT, AGGRAVATED",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
2/21/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/30/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/29/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,300,
7/29/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/4/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
8/5/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,300,
11/21/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
6/26/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/6/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/29/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/2/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/11/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/14/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/29/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/29/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
5/21/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/10/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/6/2003,"ASSAULT, SIMPLE, DOMESTIC",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
5/4/2003,"ASSAULT, SIMPLE, DOMESTIC",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
7/18/2003,BAD CHECKS,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/29/2003,BOMB THREATS,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/20/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/24/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
8/4/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
2/3/2003,"BURGLARY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,300,
12/11/2003,CARRYING CONCEALED WEAPON -1ST OFFENSE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/29/2003,CARRYING CONCEALED WEAPON -1ST OFFENSE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/21/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/22/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/29/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,300,
11/11/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/12/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/22/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
7/31/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,300,
11/30/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
5/22/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/12/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/25/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/7/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/29/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
12/6/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/9/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/4/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/24/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/6/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
12/18/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
7/28/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/25/2003,COMPUTER INVASION OF PRIVACY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/22/2003,"COUNTERFEITING/FORGERY, ALL OTHERS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/20/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/9/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,300,
7/24/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
2/28/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
8/4/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/29/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/15/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
2/21/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/25/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
6/3/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
6/3/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/1/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/1/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/17/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
5/4/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
6/6/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/10/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/12/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
9/13/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
9/24/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/8/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
2/4/2003,DISORDERLY CONDUCT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
