Date,Offense,Street,Sub,Zip,Area
5/18/2003,RAPE,OLD WILLIAMSBURG ROAD,104,23690,200
10/7/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD AND BROWN,104,23690,200
3/18/2003,DRIVING W/SUSPENDED OR REVOKED LICENSE,OLD WILLIAMSBURG ROAD AND BROWN,104,23690,200
3/18/2003,DRUNK IN PUBLIC,OLD WILLIAMSBURG ROAD AND BROWN,104,23690,200
3/18/2003,POSSESSION OF MARIJUANA,OLD WILLIAMSBURG ROAD AND BROWN,104,23690,200
3/9/2003,CITIZEN REQUESTED ASSISTANCE,OLD YORK HAMPTON HIGHWAY,248,23690,200
3/23/2003,CITIZEN REQUESTED ASSISTANCE,OLD YORK HAMPTON HIGHWAY,248,23690,200
4/14/2003,"DAMAGE PROPERTY, PRIVATE",OLD YORK HAMPTON HIGHWAY,248,23690,200
8/20/2003,"DAMAGE PROPERTY, PRIVATE",OLD YORK HAMPTON HIGHWAY,248,23690,200
8/26/2003,DEAD ON ARRIVAL,OLD YORK HAMPTON HIGHWAY,248,23690,200
8/20/2003,"LARCENY,FROM MOTOR VEHICLE",OLD YORK HAMPTON HIGHWAY,248,23690,200
8/5/2003,PETIT LARCENY,OLD YORK HAMPTON HIGHWAY,248,23690,200
9/18/2003,POSSESSION OF MARIJUANA,OLD YORK HAMPTON HIGHWAY,248,23690,200
9/11/2003,TAKING INDECENT LIBERTIES WITH CHILD,OLD YORK HAMPTON HIGHWAY,248,23690,200
8/25/2003,CITIZEN REQUESTED ASSISTANCE,OLD YORK HAMPTON HWY & CANNON R,248,23690,200
3/23/2003,CITIZEN REQUESTED ASSISTANCE,"OLD YORK HAMPTON HWY, POWER LINE",248,23690,200
12/2/2003,CITIZEN REQUESTED ASSISTANCE,OLD YORK HAMPTON WHY,248,23690,200
11/6/2003,"ASSAULT, SIMPLE, DOMESTIC",OLD YORK-HAMPTON HWY,248,23690,200
3/29/2003,CITIZEN REQUESTED ASSISTANCE,OLDYORK HAMPTON,248,23690,200
6/8/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,READ STREET,248,23690,200
5/18/2003,"ASSAULT, SIMPLE",RIVERMEADE COURT,166,23690,200
4/5/2003,"ASSAULT, SIMPLE",RIVERMEADE COURT,166,23690,200
3/17/2003,"ASSAULT, SIMPLE",RIVERMEADE COURT,166,23690,200
9/10/2003,"ASSAULT, SIMPLE, DOMESTIC",RIVERMEADE COURT,166,23690,200
10/28/2003,CITIZEN REQUESTED ASSISTANCE,RIVERMEADE COURT,166,23690,200
6/15/2003,CITIZEN REQUESTED ASSISTANCE,RIVERMEADE COURT,166,23690,200
2/4/2003,CITIZEN REQUESTED ASSISTANCE,RIVERMEADE COURT,166,23690,200
6/26/2003,CITIZEN REQUESTED ASSISTANCE,RIVERMEADE COURT,166,23690,200
6/29/2003,CITIZEN REQUESTED ASSISTANCE,RIVERMEADE COURT,166,23690,200
5/28/2003,CITIZEN REQUESTED ASSISTANCE,RIVERMEADE COURT,166,23690,200
8/31/2003,CITIZEN REQUESTED ASSISTANCE,RIVERMEADE COURT,166,23690,200
3/5/2003,"DAMAGE PROPERTY, PRIVATE",RIVERMEADE COURT,166,23690,200
11/15/2003,"DAMAGE PROPERTY, PRIVATE",RIVERMEADE COURT,166,23690,200
4/20/2003,"LARCENY,FROM MOTOR VEHICLE",RIVERMEADE COURT,166,23690,200
10/25/2003,MOTOR VEHICLE THEFT,RIVERMEADE COURT,166,23690,200
5/15/2003,SEXUAL BATTERY,RIVERMEADE COURT,166,23690,200
9/10/2003,TRESPASSING,RIVERMEADE COURT,166,23690,200
8/11/2003,"DAMAGE PRIVATE, PROPERTY",SMITH STREET,248,23690,200
5/2/2003,DEAD ON ARRIVAL,SPRING ROAD,104,23690,200
1/20/2003,PETIT LARCENY,SPRING ROAD,104,23690,200
8/14/2003,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION,SPRING ROAD & BOUNDARY ROAD,104,23690,200
12/22/2003,"DAMAGE PROPERTY, PRIVATE",SURRENDER FIELD ROAD,248,23690,200
3/28/2003,"ASSAULT, SIMPLE, DOMESTIC",SYCAMORE LANE,104,23690,200
5/10/2003,CITIZEN REQUESTED ASSISTANCE,SYCAMORE LANE,104,23690,200
7/1/2003,"ASSAULT, SIMPLE, DOMESTIC",TALIAFERRO ROAD,104,23690,200
1/7/2003,CITIZEN REQUESTED ASSISTANCE,TALIAFERRO ROAD,104,23690,200
11/24/2003,CITIZEN REQUESTED ASSISTANCE,TALIAFERRO ROAD,104,23690,200
12/20/2003,DUMPING TRASH ON HIGHWAY OR PRIVATE PROPERTY,TALIAFERRO ROAD,104,23690,200
6/19/2003,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION,TALIAFERRO ROAD,104,23690,200
7/1/2003,THREATEN BODILY HARM,TALIAFERRO ROAD,104,23690,200
7/1/2003,CITIZEN REQUESTED ASSISTANCE,TOUR ROAD BRIDGE @ CRAWFORD ROA,,23690,100
7/1/2003,CITIZEN REQUESTED ASSISTANCE,TOUR ROAD BRIDGE @ CRAWFORD ROA,,23690,100
3/16/2003,ARSON,TOWER ROAD,104,23690,200
3/16/2003,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION,TOWER ROAD,104,23690,200
1/18/2003,"ASSAULT, SIMPLE",TOWNLEY COURT,166,23690,200
8/15/2003,CITIZEN REQUESTED ASSISTANCE,TOWNLEY COURT,166,23690,200
12/5/2003,CITIZEN REQUESTED ASSISTANCE,TOWNLEY COURT,166,23690,200
4/3/2003,CITIZEN REQUESTED ASSISTANCE,TOWNLEY COURT,166,23690,200
5/27/2003,"DAMAGE PROPERTY, PRIVATE",TOWNLEY COURT,166,23690,200
4/26/2003,"DAMAGE PROPERTY, PRIVATE",TOWNLEY COURT,166,23690,200
12/8/2003,CITIZEN REQUESTED ASSISTANCE,TOWNLY COURT,166,23690,200
9/25/2003,CITIZEN REQUESTED ASSISTANCE,VIVAN COURT,255,23690,200
5/10/2003,"ASSAULT, SIMPLE, DOMESTIC",VIVIAN COURT,255,23690,200
1/7/2003,POSSESSION OF MARIJUANA,VIVIAN COURT,255,23690,200
11/10/2003,THREATEN BODILY HARM,VIVIAN COURT & BROWNS LANE,255,23690,200
4/8/2003,"ASSAULT, SIMPLE",WALNUT DRIVE,101,23690,200
7/3/2003,"ASSAULT, SIMPLE",WALNUT DRIVE,101,23690,200
6/4/2003,"ASSAULT, SIMPLE, DOMESTIC",WALNUT DRIVE,101,23690,200
8/11/2003,ATTEMPTED SUICIDE,WALNUT DRIVE,101,23690,200
7/29/2003,"BURGLARY, RESIDENTIAL",WALNUT DRIVE,101,23690,200
10/11/2003,CITIZEN REQUESTED ASSISTANCE,WALNUT DRIVE,101,23690,200
10/14/2003,CITIZEN REQUESTED ASSISTANCE,WALNUT DRIVE,101,23690,200
1/20/2003,CITIZEN REQUESTED ASSISTANCE,WALNUT DRIVE,101,23690,200
2/23/2003,CITIZEN REQUESTED ASSISTANCE,WALNUT DRIVE,101,23690,200
5/16/2003,CONTRIBUTING TO THE DELINQUENCY OF A MINOR,WALNUT DRIVE,101,23690,200
7/29/2003,CONTRIBUTING TO THE DELINQUENCY OF A MINOR-820 L.O.,WALNUT DRIVE,101,23690,200
7/29/2003,"DAMAGE PROPERTY, PRIVATE",WALNUT DRIVE,101,23690,200
6/21/2003,PETIT LARCENY,WALNUT DRIVE,101,23690,200
7/29/2003,PETIT LARCENY,WALNUT DRIVE,101,23690,200
2/9/2003,"BURGLARY, BUSINESS",WATER STREET,248,23690,200
6/3/2003,CITIZEN REQUESTED ASSISTANCE,WATER STREET,248,23690,200
8/20/2003,CITIZEN REQUESTED ASSISTANCE,WATER STREET,248,23690,200
5/25/2003,CITIZEN REQUESTED ASSISTANCE,WATER STREET,248,23690,200
7/24/2003,CITIZEN REQUESTED ASSISTANCE,WATER STREET,248,23690,200
5/2/2003,CITIZEN REQUESTED ASSISTANCE,WATER STREET,248,23690,200
2/9/2003,"DAMAGE PROPERTY, BUSINESS",WATER STREET,248,23690,200
7/28/2003,"DAMAGE PROPERTY, PRIVATE",WATER STREET,248,23690,200
6/1/2003,"DAMAGE PROPERTY, PRIVATE",WATER STREET,248,23690,200
10/30/2003,"DAMAGE PROPERTY, PRIVATE",WATER STREET,248,23690,200
7/18/2003,DRUNK IN PUBLIC,WATER STREET,248,23690,200
7/23/2003,GRAND LARCENY,WATER STREET,248,23690,200
2/9/2003,GRAND LARCENY,WATER STREET,248,23690,200
9/1/2003,INDECENT EXPOSURE,WATER STREET,248,23690,200
9/5/2003,INDECENT EXPOSURE,WATER STREET,248,23690,200
10/30/2003,"LARCENY,FROM COIN-OP.MACHINE OR DEVICE",WATER STREET,248,23690,200
6/6/2003,"LARCENY,FROM MOTOR VEHICLE",WATER STREET,248,23690,200
7/31/2003,"LARCENY,FROM MOTOR VEHICLE",WATER STREET,248,23690,200
8/17/2003,LOST PROPERTY,WATER STREET,248,23690,200
1/8/2003,LOST PROPERTY,WATER STREET,248,23690,200
8/26/2003,LOST PROPERTY,WATER STREET,248,23690,200
5/13/2003,PEEPING INTO OCCUPIED DWELLING,WATER STREET,248,23690,200
5/17/2003,PETIT LARCENY,WATER STREET,248,23690,200
7/4/2003,POSSESSION OF CONTROLLED SUBSTANCES,WATER STREET,248,23690,200
11/8/2003,STEAL OR TAMPER WITH COIN OPERATED EQUIPMENT,WATER STREET,248,23690,200
5/12/2003,CITIZEN REQUESTED ASSISTANCE,WATER STREET & BALLARD STREET,248,23690,200
7/6/2003,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION,WATER STREET & BALLARD STREET,248,23690,200
7/19/2003,POSSESSION OF MARIJUANA,WATER STREET & COLEMAN BRIDGE,248,23690,200
10/5/2003,"DAMAGE PROPERTY, PRIVATE",WHIT COURT,249,23690,200
5/3/2003,ABDUCTION -EXTORT MONEY OR IMMORAL PURPOSE,WHITT COURT,249,23690,200
12/8/2003,ANNOYING PHONE CALLS,WHITT COURT,249,23690,200
2/19/2003,"ASSAULT, SIMPLE, DOMESTIC",WHITT COURT,249,23690,200
5/3/2003,FORCIBLE SODOMY,WHITT COURT,249,23690,200
5/3/2003,OBJECT SEXUAL PENETRATION,WHITT COURT,249,23690,200
7/17/2003,PETIT LARCENY,WHITT COURT,249,23690,200
5/3/2003,RAPE,WHITT COURT,249,23690,200
3/26/2003,"ASSAULT, SIMPLE, DOMESTIC",YORK DRIVE,225,23690,200
3/26/2003,"ASSAULT, SIMPLE, DOMESTIC",YORK DRIVE,225,23690,200
10/22/2003,RUNAWAY JUVENILE,YORK DRIVE,225,23690,200
12/14/2003,SHOOTING FROM VEHICLES,YORK DRIVE,225,23690,200
