Date ,Report Type ,Street ,Zip ,Area ,ED ,N#
2/12/2004,CITIZEN REQUESTED ASSISTANCE ,DUFF DRIVE ,23692,100,4,12
2/21/2004,POSSESSION OF MARIJUANA ,DUFF DRIVE ,23692,100,4,12
5/1/2004,"ASSAULT, SIMPLE, DOMESTIC ",DUFF DRIVE ,23692,100,4,12
7/16/2004,"DAMAGE PROPERTY, PRIVATE ",DUFF DRIVE ,23692,100,4,12
7/16/2004,POSSESSION OF MARIJUANA ,DUFF DRIVE ,23692,100,4,12
7/22/2004,"DAMAGE PROPERTY, PRIVATE ",DUFF DRIVE ,23692,100,4,12
7/22/2004,OVERDOSE ,DUFF DRIVE ,23692,100,4,12
1/23/2004,"DAMAGE PROPERTY, PRIVATE ",EDGEHILL LANE ,23692,200,3,55
5/16/2004,"DAMAGE PROPERTY, PRIVATE ",EDGEHILL LANE ,23692,200,3,55
7/8/2004,"DAMAGE PROPERTY, PRIVATE ",EDGEHILL LANE ,23692,200,3,55
7/8/2004,"DAMAGE PROPERTY, PRIVATE ",EDGEHILL LANE ,23692,200,3,55
10/9/2015,DRUNK IN PUBLIC ,EDGEHILL LANE & NELSON-DISTRICT ROAD ,23692,200,3,55
10/9/2015,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,EDGEHILL LANE & NELSON-DISTRICT ROAD ,23692,200,3,55
4/14/2004,CITIZEN REQUESTED ASSISTANCE ,EDGEWOOD COURT ,23692,100,4,106
4/26/2004,CITIZEN REQUESTED ASSISTANCE ,EDGEWOOD COURT ,23692,100,4,106
1/11/2004,"DAMAGE PROPERTY, PRIVATE ",ELIZABETHS QUAY ,23692,200,4,147
10/29/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,ELMHURST DRIVE & CYPRESS CROSSING ,23692,200,3,234
10/29/2015,REFUSE BLOOD/BREATH TEST ,ELMHURST DRIVE & CYPRESS CROSSING ,23692,200,3,234
12/28/2015,DEAD ON ARRIVAL ,FAIRFIELD DRIVE ,23692,100,4,153
4/23/2004,"DAMAGE PROPERTY, PRIVATE ",FALLING SPRING RUN/TANNING BARK TRAIL ,23692,200,3,76
4/23/2004,"LARCENY,FROM MOTOR VEHICLE ",FALLING SPRING RUN/TANNING BARK TRAIL ,23692,200,3,76
5/18/2004,"LARCENY,FROM MOTOR VEHICLE ",FARMSTEAD PLACE ,23692,200,3,234
3/29/2004,AGGRAVATED SEXUAL BATTERY -VICTIM UNDER 13 YRS ,FAULKNER ,23692,200,3,53
7/23/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,FAULKNER ,23692,200,3,53
7/23/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,FAULKNER ,23692,200,3,53
7/23/2004,OBSTRUCTING JUSTICE ,FAULKNER ,23692,200,3,53
7/23/2004,REFUSE BLOOD/BREATH TEST ,FAULKNER ,23692,200,3,53
4/22/2004,CITIZEN REQUESTED ASSISTANCE ,FEATHER GRASS PARK ,23692,200,3,76
7/16/2004,STALKING ,FEATHER GRASS PARK ,23692,200,3,76
7/17/2004,STALKING ,FEATHER GRASS PARK ,23692,200,3,76
1/29/2004,CITIZEN REQUESTED ASSISTANCE ,FIELDING LEWIS DRIVE ,23692,100,4,12
8/21/2004,"DAMAGE PROPERTY, PRIVATE ",FIELDING LEWIS DRIVE ,23692,100,4,12
11/23/2015,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",Fort Euistis & George Washington Memorial High w ,23692,200,3,51
2/26/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",FORT EUSTIS BLVD ,23692,200,3,51
7/2/2004,CITIZEN REQUESTED ASSISTANCE ,FORT EUSTIS BLVD ,23692,200,3,51
10/15/2015,POSSESSION OF MARIJUANA ,FORT EUSTIS BLVD ,23692,200,3,51
10/16/2015,CITIZEN REQUESTED ASSISTANCE ,FORT EUSTIS BLVD ,23692,200,3,51
11/2/2015,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",FORT EUSTIS BLVD ,23692,200,3,51
10/16/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,FORT EUSTIS BLVD & BURNT BRIDGE ROAD ,23692,200,3,51
1/24/2004,"DAMAGE PROPERTY, PRIVATE ",FORT EUSTIS BLVD & GEORGE WASHINGTO N ,23692,200,3,51
3/23/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",FORT EUSTIS BLVD & GEORGE WASHINGTO N ,23692,200,3,51
11/11/2015,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",FORT EUSTIS BLVD & GEORGE WASHINGTO N ,23692,200,3,51
1/19/2004,CITIZEN REQUESTED ASSISTANCE ,FORT EUSTIS BLVD AND GEORGE WASHINGT ,23692,200,3,51
10/16/2015,POSSESSION OF MARIJUANA ,FORT EUSTIS BLVD BVD & GEORGE WASHI N ,23692,200,3,51
12/2/2015,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ","FORT EUSTIS BLVD, BURNT BRIDGETOWN H ",23692,200,3,51
11/16/2015,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ","FORT EUSTIS BLVD, MCDONALDS ",23692,200,3,51
11/16/2015,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ","FORT EUSTIS BLVD, MCDONALDS ",23692,200,3,51
1/13/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,FORT EUSTIS BLVD/RICHNECK ROAD ,23692,200,3,51
10/6/2015,CITIZEN REQUESTED ASSISTANCE ,FRANCES DRIVE ,23692,100,4,84
2/12/2004,MOTOR VEHICLE THEFT ,FREEDOM BLVD ,23692,200,3,214
3/31/2004,POSSESSION OF MARIJUANA ,FREEDOM BLVD ,23692,200,3,214
6/8/2004,EMBEZZLEMENT >=$200 ,FREEDOM BLVD ,23692,200,3,214
11/3/2015,GRAND LARCENY ,FREEDOM BLVD ,23692,200,3,214
3/12/2004,"ASSAULT, SIMPLE ",FT EUSTIS BLVD & BURNT BRIDGE CR ,23692,200,3,51
5/7/2004,POSSESSION OF MARIJUANA ,FT EUSTIS BLVD & BURNT BRIDGE CR ,23692,200,3,51
5/16/2004,ELUDING POLICE ,FT EUSTIS BLVD & RICHNECK ROAD ,23692,200,3,51
11/1/2015,CITIZEN REQUESTED ASSISTANCE ,GLEN LAUREL SUBDIVISION ,23692,200,3,69
6/20/2004,CITIZEN REQUESTED ASSISTANCE ,GNARLED OAK LANE ,23692,200,3,76
7/24/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GNARLED OAK LANE ,23692,200,3,76
8/12/2004,CITIZEN REQUESTED ASSISTANCE ,GNARLED OAK LANE ,23692,200,3,76
1/3/2004,FALSELY SUMMONS OR FALSE REPORT TO POLICE ,GOODWIN NECK ROAD ,23692,200,3,179
1/7/2004,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,200,3,179
2/17/2004,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,200,3,179
3/20/2004,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,200,3,179
4/22/2004,DUMPING TRASH ON HIGHWAY OR PRIVATE PROPERTY ,GOODWIN NECK ROAD ,23692,200,3,179
5/3/2004,ARSON ,GOODWIN NECK ROAD ,23692,200,3,179
5/3/2004,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,GOODWIN NECK ROAD ,23692,200,3,179
6/2/2004,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,200,3,179
6/27/2004,PETIT LARCENY ,GOODWIN NECK ROAD ,23692,200,3,179
7/19/2004,"DAMAGE PROPERTY, PRIVATE ",GOODWIN NECK ROAD ,23692,200,3,179
8/3/2004,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,200,3,179
10/20/2015,OFFICERS REPORT ,GOODWIN NECK ROAD ,23692,200,3,179
10/28/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GOODWIN NECK ROAD ,23692,200,3,179
11/1/2015,"BURGLARY, BUSINESS ",GOODWIN NECK ROAD ,23692,200,3,179
11/1/2015,"DAMAGE PROPERTY, BUSINESS ",GOODWIN NECK ROAD ,23692,200,3,179
11/1/2015,GRAND LARCENY ,GOODWIN NECK ROAD ,23692,200,3,179
11/29/2015,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,200,3,179
12/3/2015,"DAMAGE PROPERTY, PRIVATE ",GOODWIN NECK ROAD ,23692,200,3,179
12/10/2015,FALSELY SUMMONS OR FALSE REPORT TO POLICE ,GOODWIN NECK ROAD ,23692,200,3,179
12/19/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GOODWIN NECK ROAD ,23692,200,3,179
12/21/2015,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,200,3,179
12/23/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GOODWIN NECK ROAD ,23692,200,3,179
12/23/2015,DRUNK IN PUBLIC ,GOODWIN NECK ROAD ,23692,200,3,179
12/25/2015,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,200,3,179
12/26/2015,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,200,3,179
12/30/2015,"DAMAGE PROPERTY, PRIVATE ",GOODWIN NECK ROAD ,23692,200,3,179
12/30/2015,GRAND LARCENY ,GOODWIN NECK ROAD ,23692,200,3,179
12/30/2015,POSSESSION OF MARIJUANA ,GOODWIN NECK ROAD ,23692,200,3,179
12/31/2015,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,200,3,179
6/19/2004,DRUNK IN PUBLIC ,GOODWIN NECK ROAD & FREEDOM BLVD ,23692,200,3,179
8/25/2004,DUMPING TRASH ON HIGHWAY OR PRIVATE PROPERTY ,"GOODWIN NECK ROAD BACK CREEK PARK, 2 ",23692,200,3,179
1/2/2004,"DAMAGE PROPERTY, PRIVATE ",GRAFTON DRIVE ,23692,200,3,73
1/10/2004,DRUNK IN PUBLIC ,GRAFTON DRIVE ,23692,200,3,73
1/10/2004,DRUNK IN PUBLIC ,GRAFTON DRIVE ,23692,200,3,73
1/10/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GRAFTON DRIVE ,23692,200,3,73
1/10/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GRAFTON DRIVE ,23692,200,3,73
1/14/2004,PETIT LARCENY ,GRAFTON DRIVE ,23692,200,3,73
1/14/2004,PETIT LARCENY ,GRAFTON DRIVE ,23692,200,3,73
1/15/2004,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,23692,200,3,73
2/5/2004,ANNOYING PHONE CALLS ,GRAFTON DRIVE ,23692,200,3,73
2/13/2004,PETIT LARCENY ,GRAFTON DRIVE ,23692,200,3,73
2/26/2004,CITIZEN REQUESTED ASSISTANCE ,GRAFTON DRIVE ,23692,200,3,73
3/19/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GRAFTON DRIVE ,23692,200,3,73
3/23/2004,PETIT LARCENY ,GRAFTON DRIVE ,23692,200,3,73
3/25/2004,POSSESSION OF MARIJUANA ,GRAFTON DRIVE ,23692,200,3,73
4/5/2004,POSSESSION OF MARIJUANA ,GRAFTON DRIVE ,23692,200,3,73
4/28/2004,"LARCENY,FROM MOTOR VEHICLE ",GRAFTON DRIVE ,23692,200,3,73
5/3/2004,"DAMAGE PROPERTY, PRIVATE ",GRAFTON DRIVE ,23692,200,3,73
5/5/2004,"LARCENY,FROM MOTOR VEHICLE ",GRAFTON DRIVE ,23692,200,3,73
5/18/2004,CITIZEN REQUESTED ASSISTANCE ,GRAFTON DRIVE ,23692,200,3,73
5/24/2004,FALSELY SUMMONS OR FALSE REPORT TO POLICE ,GRAFTON DRIVE ,23692,200,3,73
5/28/2004,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,23692,200,3,73
6/1/2004,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,23692,200,3,73
6/8/2004,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,23692,200,3,73
6/11/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GRAFTON DRIVE ,23692,200,3,73
8/10/2004,GRAND LARCENY ,GRAFTON DRIVE ,23692,200,3,73
8/13/2004,GRAND LARCENY ,GRAFTON DRIVE ,23692,200,3,73
10/6/2015,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,23692,200,3,73
10/6/2015,THREATEN BODILY HARM ,GRAFTON DRIVE ,23692,200,3,73
10/15/2015,TRESPASSING ,GRAFTON DRIVE ,23692,200,3,73
11/4/2015,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,23692,200,3,73
11/4/2015,DISORDERLY CONDUCT ,GRAFTON DRIVE ,23692,200,3,73
11/9/2015,THREATEN BODILY HARM ,GRAFTON DRIVE ,23692,200,3,73
11/15/2015,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,23692,200,3,73
11/15/2015,DISORDERLY CONDUCT ,GRAFTON DRIVE ,23692,200,3,73
12/1/2015,POSSESS WEAPON ON SCHOOL PROPERTY ,GRAFTON DRIVE ,23692,200,3,73
12/3/2015,PETIT LARCENY ,GRAFTON DRIVE ,23692,200,3,73
12/16/2015,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,23692,200,3,73
12/16/2015,FORNICATION ,GRAFTON DRIVE ,23692,200,3,73
10/15/2015,CREDIT CARD FRAUD ,GRAFTON STATION LANE ,23692,100,4,219
10/15/2015,CREDIT CARD FRAUD ,GRAFTON STATION LANE ,23692,100,4,219
10/15/2015,"FORGING, UTTERING ",GRAFTON STATION LANE ,23692,100,4,219
10/15/2015,"FORGING, UTTERING ",GRAFTON STATION LANE ,23692,100,4,219
10/15/2015,IDENTITY FRAUD > $200 OR IMPRISONMENT OF VICTIM ,GRAFTON STATION LANE ,23692,100,4,219
10/15/2015,IDENTITY FRAUD > $200 OR IMPRISONMENT OF VICTIM ,GRAFTON STATION LANE ,23692,100,4,219
12/31/2015,CITIZEN REQUESTED ASSISTANCE ,GRAFTON STATION LANE ,23692,100,4,219
4/14/2004,CITIZEN REQUESTED ASSISTANCE ,GREENE DRIVE ,23692,200,3,78
4/21/2004,CITIZEN REQUESTED ASSISTANCE ,GREENE DRIVE ,23692,200,3,78
7/21/2004,BAD CHECKS ,GREENE DRIVE ,23692,200,3,78
7/24/2004,MOTOR VEHICLE THEFT ,GREENE DRIVE ,23692,200,3,78
11/10/2015,"LARCENY,FROM MOTOR VEHICLE ",GREENE DRIVE ,23692,200,3,78
11/10/2015,"LARCENY,FROM MOTOR VEHICLE ",GREENE DRIVE ,23692,200,3,78
5/7/2004,"LARCENY,FROM MOTOR VEHICLE ",HARLAN DRIVE ,23692,200,3,232
5/11/2004,LOST PROPERTY ,HARLAN DRIVE ,23692,200,3,232
12/29/2015,ANNOYING PHONE CALLS ,HARLAN DRIVE ,23692,200,3,232
3/19/2004,CITIZEN REQUESTED ASSISTANCE ,HARRIS GROVE LANE ,23692,200,3,55
4/9/2004,"LARCENY,FROM MOTOR VEHICLE ",HARRIS GROVE LANE ,23692,200,3,55
11/16/2015,"BURGLARY, RESIDENTIAL ",HARRIS GROVE LANE ,23692,200,3,55
11/16/2015,GRAND LARCENY ,HARRIS GROVE LANE ,23692,200,3,55
12/2/2015,PETIT LARCENY ,HARRIS GROVE LANE ,23692,200,3,55
2/17/2004,"COUNTERFEITING/FORGERY, ALL OTHERS ",HARROD LANE ,23692,200,3,8
2/17/2004,"COUNTERFEITING/FORGERY, ALL OTHERS ",HARROD LANE ,23692,200,3,8
3/10/2004,ANNOYING PHONE CALLS ,HARROD LANE ,23692,200,3,8
3/23/2004,CITIZEN REQUESTED ASSISTANCE ,HARROD LANE ,23692,200,3,8
3/24/2004,CITIZEN REQUESTED ASSISTANCE ,HARROD LANE ,23692,200,3,8
3/25/2004,CITIZEN REQUESTED ASSISTANCE ,HARROD LANE ,23692,200,3,8
4/8/2004,CITIZEN REQUESTED ASSISTANCE ,HARROD LANE ,23692,200,3,8
2/1/2004,DEAD ON ARRIVAL ,HARWOOD DRIVE ,23692,100,4,85
10/12/2015,CITIZEN REQUESTED ASSISTANCE ,HARWOOD DRIVE ,23692,100,4,85
2/24/2004,"DAMAGE PROPERTY, PRIVATE ",HAVERSTRAW COURT ,23692,100,4,239
4/27/2004,CITIZEN REQUESTED ASSISTANCE ,HAVERSTRAW COURT ,23692,100,4,239
11/28/2015,CITIZEN REQUESTED ASSISTANCE ,HAVERSTRAW COURT ,23692,100,4,239
2/10/2004,CITIZEN REQUESTED ASSISTANCE ,HAWTHORNE COURT ,23692,200,3,234
2/20/2004,"DAMAGE PROPERTY, PRIVATE ",HAWTHORNE COURT ,23692,200,3,234
2/20/2004,DISORDERLY CONDUCT ,HAWTHORNE COURT ,23692,200,3,234
5/6/2004,CITIZEN REQUESTED ASSISTANCE ,HAWTHORNE COURT ,23692,200,3,234
8/8/2004,RECEIVING STOLEN GOODS ,HAWTHORNE COURT ,23692,200,3,234
2/5/2004,CITIZEN REQUESTED ASSISTANCE ,HEARTHSTONE COURT ,23692,200,3,76
6/9/2004,"LARCENY,FROM MOTOR VEHICLE ",HENRY LEE LANE ,23692,100,4,12
3/19/2004,"ASSAULT, SIMPLE, DOMESTIC ",HERON COURT ,23692,200,1,119
7/12/2004,OBSTRUCTING JUSTICE ,HILBURNE LANE ,23692,200,4,106
7/12/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,HILBURNE LANE ,23692,200,4,106
7/13/2004,OBSTRUCTING JUSTICE ,HILLBURN LANE ,23692,200,4,106
3/25/2004,"DAMAGE PROPERTY, PRIVATE ",HILLBURNE LANE ,23692,100,4,106
11/13/2015,CITIZEN REQUESTED ASSISTANCE ,HILLBURNE LANE ,23692,100,4,106
4/21/2004,ANNOYING PHONE CALLS ,HODGES COVE ,23692,100,4,237
6/30/2004,CITIZEN REQUESTED ASSISTANCE ,HOLDEN LANE ,23692,100,4,12
10/30/2015,"ASSAULT, SIMPLE, DOMESTIC ",HOLLYPOINT ROAD ,23692,200,4,73
10/19/2015,"LARCENY,FROM MOTOR VEHICLE ",HOLLYWOOD BLVD ,23692,100,4,91
1/24/2004,CITIZEN REQUESTED ASSISTANCE ,HOLMES BLVD ,23692,200,3,282
2/8/2004,"DAMAGE PROPERTY, PRIVATE ",HOLMES BLVD ,23692,200,3,282
2/8/2004,"DAMAGE PROPERTY, PRIVATE ",HOLMES BLVD ,23692,200,3,282
2/8/2004,"DAMAGE PROPERTY, PRIVATE ",HOLMES BLVD ,23692,200,3,282
4/22/2004,"BURGLARY, RESIDENTIAL ",HOLMES BLVD ,23692,200,3,282
5/4/2004,PETIT LARCENY ,HOLMES BLVD ,23692,200,3,282
5/26/2004,ABUSE AND NEGLECT OF CHILDREN ,HOLMES BLVD ,23692,200,3,282
7/6/2004,"LARCENY,FROM MOTOR VEHICLE ",HOLMES BLVD ,23692,200,3,282
7/6/2004,PETIT LARCENY ,HOLMES BLVD ,23692,200,3,282
7/19/2004,CITIZEN REQUESTED ASSISTANCE ,HOLMES BLVD ,23692,200,3,282
8/22/2004,CITIZEN REQUESTED ASSISTANCE ,HOLMES BLVD ,23692,200,3,282
8/22/2004,CITIZEN REQUESTED ASSISTANCE ,HOLMES BLVD ,23692,200,3,282
10/5/2015,DRUNK IN PUBLIC ,HOLMES BLVD & WOLFTRAP ROAD ,23692,200,3,282
10/5/2015,POSSESSION OF ALCOHOL BY INTERDICTED PERSON ,HOLMES BLVD & WOLFTRAP ROAD ,23692,200,3,282
1/20/2004,"ASSAULT, SIMPLE ",HORNSBYVILLE ROAD ,23692,200,3,92
1/20/2004,"ASSAULT, SIMPLE ",HORNSBYVILLE ROAD ,23692,200,3,92
1/23/2004,RECKLESS - GENERAL ,HORNSBYVILLE ROAD ,23692,200,3,92
1/24/2004,"DAMAGE PROPERTY, PRIVATE ",HORNSBYVILLE ROAD ,23692,200,3,92
2/22/2004,"DAMAGE PROPERTY, PRIVATE ",HORNSBYVILLE ROAD ,23692,200,3,92
5/13/2004,THREATEN BODILY HARM ,HORNSBYVILLE ROAD ,23692,200,3,92
6/14/2004,"ASSAULT, SIMPLE ",HORNSBYVILLE ROAD ,23692,200,3,92
10/29/2015,"ASSAULT, SIMPLE ",HORNSBYVILLE ROAD ,23692,200,3,92
2/8/2004,"DAMAGE PROPERTY, PRIVATE ",HUDGINS FARM DRIVE ,23692,200,4,74
5/6/2004,TAMPERING WITH VEHICLE ,HUDGINS FARM DRIVE ,23692,200,4,74
5/29/2004,CITIZEN REQUESTED ASSISTANCE ,HUDGINS FARM DRIVE ,23692,200,4,74
12/29/2015,NONREPORTABLE OFFENSES ,ILEX DR ,23692,200,4,94
10/16/2015,DRUNK IN PUBLIC ,ILEX DRIVE ,23692,200,4,94
4/18/2004,CITIZEN REQUESTED ASSISTANCE ,JACOBS RUN ,23692,100,4,97
2/11/2004,"DAMAGE PROPERTY, PRIVATE ",JANIS DRIVE ,23692,200,3,222
2/11/2004,TRESPASSING ,JANIS DRIVE ,23692,200,3,222
2/18/2004,CREDIT CARD FRAUD ,JERDONE PLACE ,23692,200,3,202
4/24/2004,ANNOYING PHONE CALLS ,JERDONE PLACE ,23692,200,3,202
7/8/2004,"DAMAGE PROPERTY, PRIVATE ",JERDONE PLACE ,23692,200,3,202
4/10/2004,"DAMAGE PROPERTY, PRIVATE ",JERNIGAN LANE ,23692,100,4,187
6/22/2004,CITIZEN REQUESTED ASSISTANCE ,JERNIGAN LANE ,23692,100,4,187
10/10/2015,ATTEMPTED SUICIDE ,JERNIGAN LANE ,23692,100,4,187
1/11/2004,CITIZEN REQUESTED ASSISTANCE ,JETHRO LANE ,23692,200,4,73
5/8/2004,"LARCENY,FROM MOTOR VEHICLE ",JOEL LANE ,23692,100,4,22
11/2/2015,MAIMING ,JUSTICE LANE ,23692,100,4,75
11/13/2015,CITIZEN REQUESTED ASSISTANCE ,JUSTICE LANE ,23692,100,4,75
12/26/2015,"ASSAULT, SIMPLE, DOMESTIC ",JUSTICE LANE ,23692,100,4,75
5/14/2004,GRAND LARCENY ,KARLEY PLACE ,23692,200,3,282
10/11/2015,GRAND LARCENY ,KARLEY PLACE ,23692,200,3,282
4/19/2004,RUNAWAY JUVENILE ,KENMAR DRIVE ,23692,100,4,12
4/26/2004,DISORDERLY CONDUCT ,KENMAR DRIVE ,23692,100,4,12
1/12/2004,"DAMAGE PROPERTY, PRIVATE ",KEVIN COURT ,23692,200,3,282
7/19/2004,CITIZEN REQUESTED ASSISTANCE ,KIMBERLY COURT ,23692,100,4,110
10/31/2015,TAMPERING WITH AUTO ,KIMBERLY COURT ,23692,100,4,110
10/31/2015,TAMPERING WITH VEHICLE ,KIMBERLY COURT ,23692,100,4,110
1/17/2004,CREDIT CARD FRAUD ,KINGS GRANT ,23692,100,4,93
3/29/2004,GRAND LARCENY ,KINGS GRANT ,23692,100,4,93
3/30/2004,IDENTITY FRAUD ,KITTY DRIVE ,23692,100,4,41
5/26/2004,CITIZEN REQUESTED ASSISTANCE ,KITTY DRIVE ,23692,100,4,41
10/6/2015,CITIZEN REQUESTED ASSISTANCE ,"KITTY DRIVE, LOT NEXT ",23692,100,4,41
1/8/2004,CREDIT CARD THEFT ,LAKESIDE DRIVE ,23692,100,4,73
1/19/2004,CITIZEN REQUESTED ASSISTANCE ,LAKESIDE DRIVE ,23692,100,4,73
2/12/2004,DAMAGE PROPERTY ,LAKESIDE DRIVE ,23692,100,4,73
3/7/2004,TRESPASSING ,LAKESIDE DRIVE ,23692,100,4,73
3/14/2004,ARSON ,LAKESIDE DRIVE ,23692,100,4,73
10/9/2015,"ASSAULT, SIMPLE ",LAKESIDE DRIVE ,23692,100,4,73
11/24/2015,"ASSAULT, SIMPLE ",LAKESIDE DRIVE ,23692,100,4,73
12/22/2015,"DAMAGE PROPERTY, PRIVATE ",LAKESIDE DRIVE ,23692,100,4,73
12/31/2015,MISSING PERSON ,LAKESIDE DRIVE ,23692,100,4,73
3/27/2004,CITIZEN REQUESTED ASSISTANCE ,LAKESIDE DRIVE & BEECHWOOD DRIVE ,23692,100,4,73
7/30/2004,POSSESSION OF MARIJUANA ,LAKESIDE DRIVE & DARE ROAD ,23692,100,4,73
10/26/2015,"BURGLARY, RESIDENTIAL ",LAKEWOOD CIRCLE ,23692,100,4,106
10/26/2015,GRAND LARCENY ,LAKEWOOD CIRCLE ,23692,100,4,106
12/22/2015,"DAMAGE PROPERTY, PRIVATE ",LAKEWOOD CIRCLE ,23692,100,4,106
2/29/2004,"DAMAGE PROPERTY, PRIVATE ",LAND GRANT ROAD ,23692,200,3,233
3/4/2004,CITIZEN REQUESTED ASSISTANCE ,LAND GRANT ROAD ,23692,200,3,233
2/4/2004,COMPUTER FRAUD <$200 ,LARCHWOOD ,23692,200,3,55
8/3/2004,CITIZEN REQUESTED ASSISTANCE ,LEVELFIELD ROAD ,23692,200,3,69
1/17/2004,"DAMAGE PROPERTY, PRIVATE ",LINK ROAD ,23692,100,4,46
2/4/2004,"ASSAULT, SIMPLE, DOMESTIC ",LINK ROAD ,23692,100,4,46
3/15/2004,CITIZEN REQUESTED ASSISTANCE ,LINK ROAD ,23692,100,4,46
10/30/2015,CITIZEN REQUESTED ASSISTANCE ,LINK ROAD ,23692,100,4,46
4/17/2004,"LARCENY,FROM MOTOR VEHICLE ",LOBLOLLY DRIVE ,23692,200,1,120
6/17/2004,PARENTAL ABDUCTION ,LONGWOOD CIRCLE ,23692,200,4,106
1/24/2004,CITIZEN REQUESTED ASSISTANCE ,LOOKOUT POINT ,23692,200,1,119
12/25/2015,GRAND LARCENY ,LOOKOUT POINT ,23692,200,1,119
12/30/2015,CITIZEN REQUESTED ASSISTANCE ,LOOKOUT POINT ,23692,200,1,119
1/14/2004,OBSCENE/THREATENING PHONE CALL ,LORNA DOONE DRIVE ,23692,100,4,4
3/18/2004,RUNAWAY JUVENILE ,LORNA DOONE DRIVE ,23692,100,4,4
8/12/2004,CITIZEN REQUESTED ASSISTANCE ,LORNA DOONE DRIVE ,23692,100,4,4
2/3/2004,"DAMAGE PROPERTY, PRIVATE ",LOTZ DRIVE ,23692,200,3,1
5/14/2004,"DAMAGE PROPERTY, PRIVATE ",LOTZ DRIVE ,23692,200,3,1
10/21/2015,"FRAUD, ALL OTHERS ",LOTZ DRIVE ,23692,200,3,1
10/22/2015,"ASSAULT, SIMPLE, DOMESTIC ",LOTZ DRIVE ,23692,200,3,1
12/23/2015,CITIZEN REQUESTED ASSISTANCE ,LOTZ DRIVE ,23692,200,3,1
3/27/2004,CITIZEN REQUESTED ASSISTANCE ,LYNNS WAY ,23692,200,3,39
4/2/2004,"DAMAGE PROPERTY, PRIVATE ",LYNNS WAY ,23692,200,3,39
4/12/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,LYNNS WAY ,23692,200,3,39
10/31/2015,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,LYNNS WAY ,23692,200,3,39
5/11/2004,AGGRAVATED SEXUAL BATTERY ,MADISON COURT ,23692,200,3,182
5/13/2004,"FRAUD, ALL OTHERS ",MADISON COURT ,23692,200,3,182
4/23/2004,"LARCENY,FROM MOTOR VEHICLE ",MARL RAVINE ROAD ,23692,200,1,120
4/23/2004,"LARCENY,FROM MOTOR VEHICLE ",MARL RAVINE ROAD ,23692,200,1,120
4/4/2004,"DAMAGE PROPERTY, PRIVATE ",MARLBANK DRIVE ,23692,200,1,119
