Date ,Report Type ,Street ,Zip ,Area ,ED ,N#
8/10/2004,GRAND LARCENY ,GEORGETOWN CRESENT ,23185,300,1,60
8/21/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGETOWN CRESENT ,23185,300,1,60
8/21/2004,GRAND LARCENY ,GEORGETOWN CRESENT ,23185,300,1,60
8/27/2004,LOST PROPERTY ,GEORGETOWN CRESENT ,23185,300,1,60
10/31/2015,"BURGLARY, BUSINESS ",GEORGETOWN CRESENT ,23185,300,1,60
10/31/2015,"DAMAGE PROPERTY, BUSINESS ",GEORGETOWN CRESENT ,23185,300,1,60
10/31/2015,GRAND LARCENY ,GEORGETOWN CRESENT ,23185,300,1,60
5/13/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GOVERMENT ROAD & ORANGE DRIVE ,23185,300,1,228
5/13/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GOVERMENT ROAD & ORANGE DRIVE ,23185,300,1,228
4/2/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GOVERNMENT ROAD ,23185,300,1,228
4/2/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GOVERNMENT ROAD ,23185,300,1,228
7/1/2004,"DAMAGE PROPERTY, PRIVATE ",GOVERNMENT ROAD ,23185,300,1,228
7/19/2004,"BURGLARY, RESIDENTIAL ",GRANITE PLACE ,23185,300,1,34
7/19/2004,PETIT LARCENY ,GRANITE PLACE ,23185,300,1,34
1/3/2004,MAIMING ,HARROP LANE ,23185,300,1,125
1/31/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",HARROP LANE ,23185,300,1,125
2/10/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",HARROP LANE ,23185,300,1,125
4/10/2004,CITIZEN REQUESTED ASSISTANCE ,HARROP LANE ,23185,300,1,125
5/6/2004,UNAUTHORIZED USE OF AUTO ,HARROP LANE ,23185,300,1,125
11/14/2015,"DAMAGE PROPERTY, PRIVATE ",HARROP LANE ,23185,300,1,125
11/28/2015,"LARCENY,FROM MOTOR VEHICLE ",HICKORY HILLS DRIVE ,23185,300,1,196
6/27/2004,GRAND LARCENY ,HOLCOMB DRIVE ,23185,300,1,162
6/24/2004,"DAMAGE PROPERTY, PRIVATE ",HOLLINGSWORTH COURT ,23185,300,1,162
10/19/2015,MISSING PERSON ,HOLLOWAY DRIVE ,23185,300,1,162
1/1/2004,PETIT LARCENY ,HUBBARD LANE ,23185,300,1,228
1/5/2004,PETIT LARCENY ,HUBBARD LANE ,23185,300,1,228
1/29/2004,"ASSAULT, SIMPLE ",HUBBARD LANE ,23185,300,1,228
2/18/2004,"DAMAGE PROPERTY, PRIVATE ",HUBBARD LANE ,23185,300,1,228
2/21/2004,TRESPASSING ,HUBBARD LANE ,23185,300,1,228
2/22/2004,ANNOYING PHONE CALLS ,HUBBARD LANE ,23185,300,1,228
2/22/2004,DRUNK IN PUBLIC ,HUBBARD LANE ,23185,300,1,228
3/25/2004,CITIZEN REQUESTED ASSISTANCE ,HUBBARD LANE ,23185,300,1,228
3/26/2004,"ASSAULT, SIMPLE, DOMESTIC ",HUBBARD LANE ,23185,300,1,228
4/12/2004,CITIZEN REQUESTED ASSISTANCE ,IRON HINGE ROAD ,23185,300,1,265
7/7/2004,"DAMAGE PROPERTY, PRIVATE ",JASON DRIVE ,23185,300,1,244
8/12/2004,ANNOYING PHONE CALLS ,"JIB COURT AND SCHOONER, SALES BUI L ",23185,300,1,345
3/30/2004,CITIZEN REQUESTED ASSISTANCE ,LITTLE JOHN ROAD ,23185,300,1,162
7/8/2004,"ASSAULT, SIMPLE, DOMESTIC ",LOW RIDGE ,23185,300,1,1
7/8/2004,"DAMAGE PROPERTY, PRIVATE ",LOW RIDGE ,23185,300,1,1
3/24/2004,"DAMAGE PROPERTY, PRIVATE ",LOW RIDGE ROAD ,23185,300,1,1
3/24/2004,GRAND LARCENY ,LOW RIDGE ROAD ,23185,300,1,1
8/13/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",LUTHER & BETHUNE DRIVE ,23185,300,1,20
1/16/2004,"DAMAGE PROPERTY, PRIVATE ",LUTHER DRIVE ,23185,300,1,20
2/7/2004,CITIZEN REQUESTED ASSISTANCE ,LUTHER DRIVE ,23185,300,1,20
3/21/2004,CITIZEN REQUESTED ASSISTANCE ,LUTHER DRIVE ,23185,300,1,20
5/2/2004,CITIZEN REQUESTED ASSISTANCE ,LUTHER DRIVE ,23185,300,1,20
7/2/2004,"ASSAULT, SIMPLE, DOMESTIC ",LUTHER DRIVE ,23185,300,1,20
8/29/2004,"ASSAULT, SIMPLE ",LUTHER DRIVE ,23185,300,1,20
4/3/2004,DEAD ON ARRIVAL ,MARSHALL WAY ,23185,300,1,227
4/8/2004,CITIZEN REQUESTED ASSISTANCE ,MATOKA TURN ,23185,300,1,244
4/8/2004,DRUNK IN PUBLIC ,MATOKA TURN ,23185,300,1,244
4/19/2004,"BURGLARY, BUSINESS ",MATOKA TURN ,23185,300,1,118
4/19/2004,"BURGLARY, BUSINESS ",MATOKA TURN ,23185,300,1,118
4/19/2004,"DAMAGE PROPERTY, BUSINESS ",MATOKA TURN ,23185,300,1,118
4/19/2004,"DAMAGE PROPERTY, BUSINESS ",MATOKA TURN ,23185,300,1,118
4/19/2004,PETIT LARCENY ,MATOKA TURN ,23185,300,1,118
4/19/2004,PETIT LARCENY ,MATOKA TURN ,23185,300,1,118
7/20/2004,CITIZEN REQUESTED ASSISTANCE ,MATOKA TURN ,23185,300,1,244
8/18/2004,"FORGING, UTTERING ",MATOKA TURN ,23185,300,1,118
8/18/2004,"FORGING, UTTERING ",MATOKA TURN ,23185,300,1,118
8/18/2004,"FORGING, UTTERING ",MATOKA TURN ,23185,300,1,118
8/18/2004,"FORGING, UTTERING ",MATOKA TURN ,23185,300,1,118
8/18/2004,"FORGING, UTTERING ",MATOKA TURN ,23185,300,1,118
12/4/2015,"ASSAULT, SIMPLE, DOMESTIC ",MATOKA TURN ,23185,300,1,118
1/4/2004,CITIZEN REQUESTED ASSISTANCE ,MERIMAC TRAIL ,23185,300,1,228
1/4/2004,RECKLESS - GENERAL ,MERIMAC TRAIL ,23185,300,1,228
1/14/2004,"LARCENY, SHOPLIFTING ",MERIMAC TRAIL ,23185,300,1,228
7/22/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",MERIMAC TRAIL ,23185,300,1,228
4/13/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERIMAC TRAIL & 2ND STREET ,23185,300,1,228
8/9/2004,DRUNK IN PUBLIC ,MERIMAC TRAIL & 2ND STREET ,23185,300,1,228
6/20/2004,POSSESSION OF CONTROLLED SUBSTANCES ,MERIMAC TRAIL & DOUGLAS DRIVE ,23185,300,1,228
4/3/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,MERIMAC TRAIL & I-64 CAMP PERRY ,23185,300,1,228
4/3/2004,POSSESSION OF CONTROLLED SUBSTANCES ,MERIMAC TRAIL & I-64 CAMP PERRY ,23185,300,1,228
2/14/2004,DRUNK IN PUBLIC ,MERIMAC TRAIL & I-64 OVERPASS ,23185,300,1,228
2/3/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERIMAC TRAIL & JAMES YORK PLAZ A ,23185,300,1,228
7/9/2004,POSSESSION OF MARIJUANA ,MERIMAC TRAIL & JAMES YORK PLAZ A ,23185,300,1,228
8/10/2004,POSSESSION OF MARIJUANA ,MERIMAC TRAIL & PARCHMENT BLVD ,23185,300,1,228
7/15/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,MERIMAC TRAIL & PEMMIMAN ROAD ,23185,300,1,228
7/15/2004,POSSESSION OF MARIJUANA ,MERIMAC TRAIL & PEMMIMAN ROAD ,23185,300,1,228
1/30/2004,POSSESSION OF CONTROLLED SUBSTANCES ,MERIMAC TRAIL & PENNIMAN ,23185,300,1,228
1/22/2004,POSSESSION OF CONTROLLED SUBSTANCES ,MERIMAC TRAIL & PENNIMAN ROAD ,23185,300,1,228
3/5/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,MERIMAC TRAIL & PENNIMAN ROAD ,23185,300,1,228
3/5/2004,RECEIVING STOLEN GOODS ,MERIMAC TRAIL & PENNIMAN ROAD ,23185,300,1,228
5/1/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERIMAC TRAIL & PENNIMAN ROAD ,23185,300,1,228
5/1/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,MERIMAC TRAIL & PENNIMAN ROAD ,23185,300,1,228
5/1/2004,REFUSE BLOOD/BREATH TEST ,MERIMAC TRAIL & PENNIMAN ROAD ,23185,300,1,228
5/11/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,MERIMAC TRAIL & PENNIMAN ROAD ,23185,300,1,228
5/11/2004,POSSESSION OF CONTROLLED SUBSTANCES ,MERIMAC TRAIL & PENNIMAN ROAD ,23185,300,1,228
6/18/2004,POSSESSION OF MARIJUANA ,MERIMAC TRAIL & RT 132 ,23185,300,1,228
6/19/2004,POSSESSION OF CONTROLLED SUBSTANCES ,MERIMAC TRAIL & RT 132 ,23185,300,1,228
4/5/2004,CARRYING CONCEALED WEAPON -1ST OFFENSE ,MERIMAC TRAIL & RT 199 ,23185,300,1,228
4/5/2004,POSSESSION OF MARIJUANA ,MERIMAC TRAIL & RT 199 ,23185,300,1,228
4/22/2004,POSSESSION OF MARIJUANA ,MERIMAC TRAIL & RT 199 ,23185,300,1,228
7/18/2004,POSSESSION OF MARIJUANA ,MERIMAC TRAIL & RT 199 ,23185,300,1,228
3/29/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERIMAC TRAIL & TAM O SHANTER ,23185,300,1,228
6/8/2004,CARRYING CONCEALED WEAPON -1ST OFFENSE ,MERIMAC TRAIL & TAM O SHANTER BLV,23185,300,1,228
6/8/2004,POSSESSION OF MARIJUANA ,MERIMAC TRAIL & TAM O SHANTER BLV,23185,300,1,228
7/15/2004,ELUDING POLICE ,MERIMAC TRAIL & YORK COUNTY/JCC L,23185,300,1,228
7/15/2004,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,MERIMAC TRAIL & YORK COUNTY/JCC L,23185,300,1,228
6/11/2004,ABDUCTION & KIDNAPPING ,"MERIMAC TRAIL, BETWEEN GOVERNM E ",23185,300,1,228
7/20/2004,DRUNK IN PUBLIC ,MERIMAC TRAIL/64 OVERPASS ,23185,300,1,228
1/2/2004,"ASSAULT, SIMPLE, DOMESTIC ",MERRIMAC TRAIL ,23185,300,1,228
1/2/2004,CARRYING CONCEALED WEAPON -1ST OFFENSE ,MERRIMAC TRAIL ,23185,300,1,228
1/2/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL ,23185,300,1,228
1/14/2004,ELUDING POLICE ,MERRIMAC TRAIL ,23185,300,1,228
1/14/2004,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,MERRIMAC TRAIL ,23185,300,1,228
1/14/2004,RECKLESS - GENERAL ,MERRIMAC TRAIL ,23185,300,1,228
1/15/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
1/15/2004,POSSESSION OF MARIJUANA ,MERRIMAC TRAIL ,23185,300,1,228
1/20/2004,"ASSAULT, SIMPLE ",MERRIMAC TRAIL ,23185,300,1,228
1/20/2004,"DAMAGE PROPERTY, BUSINESS ",MERRIMAC TRAIL ,23185,300,1,228
1/20/2004,"LARCENY, SHOPLIFTING ",MERRIMAC TRAIL ,23185,300,1,228
1/20/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
1/25/2004,CONCEALMENT/PRICE CHANGING ,MERRIMAC TRAIL ,23185,300,1,228
2/3/2004,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
2/8/2004,CARRYING CONCEALED WEAPON -1ST OFFENSE ,MERRIMAC TRAIL ,23185,300,1,228
2/8/2004,"LARCENY, SHOPLIFTING ",MERRIMAC TRAIL ,23185,300,1,228
2/8/2004,POSSESSION OF MARIJUANA ,MERRIMAC TRAIL ,23185,300,1,228
2/14/2004,"ASSAULT, SIMPLE ",MERRIMAC TRAIL ,23185,300,1,228
2/14/2004,CREDIT CARD THEFT ,MERRIMAC TRAIL ,23185,300,1,228
2/14/2004,GRAND LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
2/14/2004,LOST PROPERTY ,MERRIMAC TRAIL ,23185,300,1,228
2/15/2004,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
2/18/2004,GRAND LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
2/25/2004,"LARCENY,FROM MOTOR VEHICLE ",MERRIMAC TRAIL ,23185,300,1,228
2/28/2004,GAS THEFT ,MERRIMAC TRAIL ,23185,300,1,228
3/2/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
3/3/2004,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
3/6/2004,"BURGLARY, BUSINESS ",MERRIMAC TRAIL ,23185,300,1,228
3/6/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
3/7/2004,FORGERY BY PERSCRIPTION ,MERRIMAC TRAIL ,23185,300,1,228
3/8/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
3/11/2004,"DEFRAUDING HOTELS, MOTELS <$200 ",MERRIMAC TRAIL ,23185,300,1,228
3/11/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
3/11/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
3/11/2004,POSSESSION OF MARIJUANA ,MERRIMAC TRAIL ,23185,300,1,228
3/19/2004,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
3/22/2004,FRAUD-BY PRESCRIPTION ,MERRIMAC TRAIL ,23185,300,1,228
3/23/2004,FRAUD-BY PRESCRIPTION ,MERRIMAC TRAIL ,23185,300,1,228
3/29/2004,BRANDISHING FIREARM ,MERRIMAC TRAIL ,23185,300,1,228
3/29/2004,CONCEALMENT/PRICE CHANGING ,MERRIMAC TRAIL ,23185,300,1,228
4/2/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
4/3/2004,"LARCENY,FROM MOTOR VEHICLE ",MERRIMAC TRAIL ,23185,300,1,228
4/5/2004,"LARCENY,FROM MOTOR VEHICLE ",MERRIMAC TRAIL ,23185,300,1,228
4/6/2004,DAMAGE PROPERTY ,MERRIMAC TRAIL ,23185,300,1,228
4/7/2004,FRAUD-BY PRESCRIPTION ,MERRIMAC TRAIL ,23185,300,1,228
4/8/2004,"COUNTERFEITING/FORGERY, ALL OTHERS ",MERRIMAC TRAIL ,23185,300,1,228
4/12/2004,BAD CHECKS ,MERRIMAC TRAIL ,23185,300,1,228
4/13/2004,FRAUD-BY PRESCRIPTION ,MERRIMAC TRAIL ,23185,300,1,228
4/22/2004,"ASSAULT, SIMPLE, DOMESTIC ",MERRIMAC TRAIL ,23185,300,1,228
4/23/2004,DRUNK IN PUBLIC ,MERRIMAC TRAIL ,23185,300,1,228
4/28/2004,GRAND LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
4/28/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
5/4/2004,ISSUING BAD CHECKS <$200 ,MERRIMAC TRAIL ,23185,300,1,228
5/4/2004,OVERDOSE ,MERRIMAC TRAIL ,23185,300,1,228
5/5/2004,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
5/7/2004,"LARCENY,FROM MOTOR VEHICLE ",MERRIMAC TRAIL ,23185,300,1,228
5/14/2004,"ASSAULT, SIMPLE ",MERRIMAC TRAIL ,23185,300,1,228
5/19/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
5/26/2004,GRAND LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
5/27/2004,FORGERY BY CHECK ,MERRIMAC TRAIL ,23185,300,1,228
5/27/2004,GRAND LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
5/29/2004,"LARCENY,FROM MOTOR VEHICLE ",MERRIMAC TRAIL ,23185,300,1,228
6/3/2004,DRUNK IN PUBLIC ,MERRIMAC TRAIL ,23185,300,1,228
6/3/2004,POSSESSION OF MARIJUANA ,MERRIMAC TRAIL ,23185,300,1,228
6/4/2004,GRAND LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
6/4/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
6/5/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
6/7/2004,GRAND LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
6/9/2004,"LARCENY,FROM MOTOR VEHICLE ",MERRIMAC TRAIL ,23185,300,1,228
6/11/2004,FAILURE TO RETURN RENTED PROPERTY ,MERRIMAC TRAIL ,23185,300,1,228
6/13/2004,"LARCENY, SHOPLIFTING ",MERRIMAC TRAIL ,23185,300,1,228
6/14/2004,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
6/17/2004,FRAUD-BY PRESCRIPTION ,MERRIMAC TRAIL ,23185,300,1,228
6/20/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL ,23185,300,1,228
6/26/2004,GRAND LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
6/28/2004,"ASSAULT, SIMPLE ",MERRIMAC TRAIL ,23185,300,1,228
7/2/2004,DRUNK IN PUBLIC ,MERRIMAC TRAIL ,23185,300,1,228
7/2/2004,FORGERY BY CHECK ,MERRIMAC TRAIL ,23185,300,1,228
7/2/2004,GRAND LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
7/2/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
7/6/2004,"DAMAGE PROPERTY, PRIVATE ",MERRIMAC TRAIL ,23185,300,1,228
7/8/2004,ABDUCTION & KIDNAPPING ,MERRIMAC TRAIL ,23185,300,1,228
7/8/2004,ATTEMPT TO COMMIT CAPITAL OFFENSE ,MERRIMAC TRAIL ,23185,300,1,228
7/8/2004,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,MERRIMAC TRAIL ,23185,300,1,228
7/9/2004,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
7/9/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL ,23185,300,1,228
7/9/2004,"LARCENY,FROM MOTOR VEHICLE ",MERRIMAC TRAIL ,23185,300,1,228
7/9/2004,POSSESSION OF MARIJUANA ,MERRIMAC TRAIL ,23185,300,1,228
7/18/2004,"DAMAGE PROPERTY, PRIVATE ",MERRIMAC TRAIL ,23185,300,1,228
7/18/2004,POSSESSION OF MARIJUANA ,MERRIMAC TRAIL ,23185,300,1,228
7/28/2004,DAMAGE PROPERTY ,MERRIMAC TRAIL ,23185,300,1,228
7/28/2004,"LARCENY,FROM MOTOR VEHICLE ",MERRIMAC TRAIL ,23185,300,1,228
7/30/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,MERRIMAC TRAIL ,23185,300,1,228
7/30/2004,ELUDING POLICE ,MERRIMAC TRAIL ,23185,300,1,228
7/30/2004,GRAND LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
7/31/2004,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
7/31/2004,GAS THEFT ,MERRIMAC TRAIL ,23185,300,1,228
8/4/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
8/5/2004,"ASSAULT, SIMPLE ",MERRIMAC TRAIL ,23185,300,1,228
8/5/2004,CREDIT CARD FRAUD ,MERRIMAC TRAIL ,23185,300,1,228
8/5/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
8/12/2004,FORGERY BY CHECK ,MERRIMAC TRAIL ,23185,300,1,228
8/12/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
8/13/2004,MOTOR VEHICLE THEFT ,MERRIMAC TRAIL ,23185,300,1,228
8/14/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
8/14/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
8/17/2004,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,300,1,228
8/17/2004,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,300,1,228
8/17/2004,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,300,1,228
8/17/2004,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,300,1,228
8/17/2004,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,300,1,228
8/17/2004,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,300,1,228
8/17/2004,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,300,1,228
8/18/2004,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,300,1,228
8/18/2004,"FORGING, UTTERING ",MERRIMAC TRAIL ,23185,300,1,228
8/19/2004,"DAMAGE PROPERTY, BUSINESS ",MERRIMAC TRAIL ,23185,300,1,228
8/19/2004,FALSELY SUMMONS OR FALSE REPORT TO POLICE ,MERRIMAC TRAIL ,23185,300,1,228
8/19/2004,"LARCENY, ALL OTHERS ",MERRIMAC TRAIL ,23185,300,1,228
8/22/2004,POSSESSION OF MARIJUANA ,MERRIMAC TRAIL ,23185,300,1,228
8/23/2004,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
8/31/2004,"BURGLARY, BUSINESS ",MERRIMAC TRAIL ,23185,300,1,228
8/31/2004,"DAMAGE PROPERTY, BUSINESS ",MERRIMAC TRAIL ,23185,300,1,228
8/31/2004,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
10/2/2015,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
10/2/2015,POSSESSION OF MARIJUANA ,MERRIMAC TRAIL ,23185,300,1,228
10/6/2015,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
10/6/2015,"DAMAGE PROPERTY, PRIVATE ",MERRIMAC TRAIL ,23185,300,1,228
10/17/2015,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
10/24/2015,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
10/28/2015,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
11/1/2015,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
11/3/2015,OBTAINING MONEY BY FALSE PRETENSES ,MERRIMAC TRAIL ,23185,300,1,228
11/9/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL ,23185,300,1,228
11/12/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL ,23185,300,1,228
11/12/2015,REFUSE BLOOD/BREATH TEST ,MERRIMAC TRAIL ,23185,300,1,228
11/17/2015,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
11/18/2015,FRAUD-BY PRESCRIPTION ,MERRIMAC TRAIL ,23185,300,1,228
11/20/2015,"DAMAGE PROPERTY, PRIVATE ",MERRIMAC TRAIL ,23185,300,1,228
12/1/2015,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
12/4/2015,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
12/13/2015,GAS THEFT ,MERRIMAC TRAIL ,23185,300,1,228
12/13/2015,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
12/17/2015,DISORDERLY CONDUCT ,MERRIMAC TRAIL ,23185,300,1,228
12/22/2015,CITIZEN REQUESTED ASSISTANCE ,MERRIMAC TRAIL ,23185,300,1,228
12/24/2015,PETIT LARCENY ,MERRIMAC TRAIL ,23185,300,1,228
11/1/2015,"ASSAULT, SIMPLE, DOMESTIC ",MERRIMAC TRAIL & RT 199 ,23185,300,1,228
11/13/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL & DOUGLAS DRIVE ,23185,300,1,
11/13/2015,REFUSE BLOOD/BREATH TEST ,MERRIMAC TRAIL & DOUGLAS DRIVE ,23185,300,1,
10/3/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,MERRIMAC TRAIL & GOVERNMENT RO A ,23185,300,1,228
10/3/2015,DRIVING W/SUSPENDED OR REVOKED LICENSE ,MERRIMAC TRAIL & GOVERNMENT RO A ,23185,300,1,228
1/19/2004,PETIT LARCENY ,MUSKET DRIVE ,,23185,300,1
5/10/2004,ABUSE AND NEGLECT OF CHILDREN ,MUSKET DRIVE ,,23185,300,1
5/15/2004,PETIT LARCENY ,MUSKET DRIVE ,,23185,300,1
5/21/2004,RUNAWAY JUVENILE ,MUSKET DRIVE ,,23185,300,1
6/22/2004,RUNAWAY JUVENILE ,MUSKET DRIVE ,,23185,300,1
7/7/2004,"DAMAGE PROPERTY, PRIVATE ",MUSKET DRIVE ,,23185,300,1
7/23/2004,"DAMAGE PROPERTY, PRIVATE ",MUSKET DRIVE ,,23185,300,1
7/25/2004,ANNOYING PHONE CALLS ,MUSKET DRIVE ,,23185,300,1
8/27/2004,"ASSAULT, SIMPLE, DOMESTIC ",MUSKET DRIVE ,,23185,300,1
8/29/2004,POSSESSION OF MARIJUANA ,MUSKET DRIVE ,,23185,300,1
12/28/2015,"DAMAGE PROPERTY, PRIVATE ",MUSKET DRIVE ,,23185,300,1
2/2/2004,"DAMAGE PROPERTY, PRIVATE ",NELSON DRIVE ,,23185,200,1
2/2/2004,GRAND LARCENY ,NELSON DRIVE ,,23185,200,1
2/5/2004,CITIZEN REQUESTED ASSISTANCE ,NELSON DRIVE ,,23185,200,1
3/7/2004,"ASSAULT, SIMPLE ",NELSON DRIVE ,,23185,200,1
3/10/2004,CITIZEN REQUESTED ASSISTANCE ,NELSON DRIVE ,23185,200,1,135
4/10/2004,"DAMAGE PROPERTY, PRIVATE ",NELSON DRIVE ,23185,200,1,135
4/10/2004,"DAMAGE PROPERTY, PRIVATE ",NELSON DRIVE ,23185,200,1,135
4/23/2004,PETIT LARCENY ,NELSON DRIVE ,23185,200,1,135
5/20/2004,PETIT LARCENY ,NELSON DRIVE ,23185,200,1,135
5/22/2004,PETIT LARCENY ,NELSON DRIVE ,23185,200,1,135
7/7/2004,"DAMAGE PROPERTY, PRIVATE ",NELSON DRIVE ,23185,200,1,135
7/7/2004,"DAMAGE PROPERTY, PRIVATE ",NELSON DRIVE ,23185,200,1,135
7/7/2004,"DAMAGE PROPERTY, PRIVATE ",NELSON DRIVE ,23185,200,1,135
7/7/2004,GRAND LARCENY ,NELSON DRIVE ,23185,200,1,135
7/8/2004,"DAMAGE PROPERTY, PRIVATE ",NELSON DRIVE ,23185,200,1,135
7/8/2004,GRAND LARCENY ,NELSON DRIVE ,23185,200,1,135
8/1/2004,CITIZEN REQUESTED ASSISTANCE ,NELSON DRIVE ,23185,200,1,135
11/17/2015,"ASSAULT, SIMPLE, DOMESTIC ",NELSON DRIVE ,23185,200,1,135
11/22/2015,"ASSAULT, SIMPLE, DOMESTIC ",NELSON DRIVE ,23185,200,1,135
12/3/2015,"DAMAGE PROPERTY, PRIVATE ",NELSON DRIVE ,23185,200,1,135
12/6/2015,CITIZEN REQUESTED ASSISTANCE ,NELSON DRIVE ,23185,200,1,135
