Date ,Offense ,Street ,Sub ,Zip ,Area
11/26/2003,"ASSAULT, SIMPLE, DOMESTIC ",CRANDOL DRIVE ,129,23693,100
12/9/2003,CITIZEN REQUESTED ASSISTANCE ,CRANDOL DRIVE ,129,23693,100
12/1/2003,CITIZEN REQUESTED ASSISTANCE ,CRANDOL DRIVE ,129,23693,100
3/31/2003,OVERDOSE ,CRANDOL DRIVE ,129,23693,100
10/8/2003,THREATEN BODILY HARM ,CRANDOL DRIVE ,129,23693,100
11/30/2003,THREATEN BODILY HARM ,CRANDOL DRIVE ,129,23693,100
1/6/2003,IDENTITY FRAUD > $200 OR IMPRI ,CRIMSON COURT ,112,23693,100
11/19/2003,"ASSAULT, SIMPLE ",CROSS POINTE COURT ,210,23693,100
11/19/2003,"DAMAGE PROPERTY, PRIVATE ",CROSS POINTE COURT ,210,23693,100
3/23/2003,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,CROSSPOINT COURT ,210,23693,100
3/8/2003,GRAND LARCENY ,CUB COURT ,198,23693,100
11/13/2003,RUNAWAY JUVENILE ,CUB COURT ,198,23693,100
7/8/2003,ANNOYING PHONE CALLS ,CYBERNETICS WAY ,216,23693,100
9/18/2003,"ASSAULT, SIMPLE, DOMESTIC ",CYBERNETICS WAY ,216,23693,100
5/18/2003,CITIZEN REQUESTED ASSISTANCE ,CYBERNETICS WAY ,216,23693,100
10/30/2003,CITIZEN REQUESTED ASSISTANCE ,CYBERNETICS WAY ,216,23693,100
12/7/2003,CITIZEN REQUESTED ASSISTANCE ,CYBERNETICS WAY ,216,23693,100
12/9/2003,CITIZEN REQUESTED ASSISTANCE ,CYBERNETICS WAY ,216,23693,100
2/6/2003,"DAMAGE PROPERTY, BUSINESS ",CYBERNETICS WAY ,216,23693,100
7/12/2003,"DAMAGE PROPERTY, PRIVATE ",CYBERNETICS WAY ,216,23693,100
10/21/2003,"DAMAGE PROPERTY, PRIVATE ",CYBERNETICS WAY ,216,23693,100
12/1/2003,"DAMAGE PROPERTY, PRIVATE ",CYBERNETICS WAY ,216,23693,100
7/12/2003,DISORDERLY CONDUCT ,CYBERNETICS WAY ,216,23693,100
7/12/2003,DRUNK IN PUBLIC ,CYBERNETICS WAY ,216,23693,100
10/15/2003,DRUNK IN PUBLIC ,CYBERNETICS WAY ,216,23693,100
10/14/2003,GRAND LARCENY ,CYBERNETICS WAY ,216,23693,100
11/29/2003,GRAND LARCENY ,CYBERNETICS WAY ,216,23693,100
2/6/2003,"LARCENY,FROM MOTOR VEHICLE ",CYBERNETICS WAY ,216,23693,100
6/18/2003,THREATEN BODILY HARM ,CYBERNETICS WAY ,216,23693,100
10/8/2003,CITIZEN REQUESTED ASSISTANCE ,DALZELL COURT ,285,23693,100
10/12/2003,"ASSAULT, SIMPLE ",DARBY ROAD ,45,23693,100
3/15/2003,"DAMAGE PROPERTY, PRIVATE ",DARBY ROAD ,45,23693,100
12/2/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",DARBY ROAD ,45,23693,100
12/3/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",DARBY ROAD ,45,23693,100
12/9/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",DARBY ROAD ,45,23693,100
12/9/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",DARBY ROAD ,45,23693,100
12/10/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",DARBY ROAD ,45,23693,100
11/21/2003,POSSESSION OF CONTROLLED SUBSTANCES ,DARBY ROAD ,45,23693,100
1/31/2003,POSSESSION OF MARIJUANA ,DARBY ROAD ,45,23693,100
10/15/2003,"LARCENY,FROM MOTOR VEHICLE ",DARBY RUN ,45,23693,100
10/11/2003,"DAMAGE PROPERTY, PRIVATE ",DAWN PLACE ,236,23693,100
5/14/2003,"ASSAULT, SIMPLE, DOMESTIC ",DERBY RUN ,246,23693,100
6/14/2003,CITIZEN REQUESTED ASSISTANCE ,DERBY RUN ,246,23693,100
5/31/2003,GRAND LARCENY ,DERBY RUN ,246,23693,100
2/18/2003,CITIZEN REQUESTED ASSISTANCE ,DON JUAN DRIVE ,241,23693,100
8/25/2003,"LARCENY,FROM MOTOR VEHICLE ",DON JUAN DRIVE ,241,23693,100
8/22/2003,"ASSAULT, SIMPLE, DOMESTIC ",DURHAM COURT ,192,23693,100
2/10/2003,"ASSAULT, SIMPLE, DOMESTIC ",ELISA PLACE ,198,23693,100
8/18/2003,USING ABUSIVE LANGUAGE ,ELISE PLACE ,198,23693,100
11/15/2003,CITIZEN REQUESTED ASSISTANCE ,ELM LAKE WAY ,236,23693,100
6/21/2003,"DAMAGE PROPERTY, PRIVATE ",ELM LAKE WAY ,236,23693,100
5/28/2003,PETIT LARCENY ,ELM LAKE WAY ,236,23693,100
7/9/2003,ABDUCTION & KIDNAPPING ,ERIC NELSON RUN ,279,23693,100
7/9/2003,"BREAKING & ENTER W/INT TO RAPE,ROB,MURDER -ARMED ",ERIC NELSON RUN ,279,23693,100
7/9/2003,"DAMAGE PROPERTY, PRIVATE ",ERIC NELSON RUN ,279,23693,100
11/15/2003,"DAMAGE PROPERTY, PRIVATE ",ERIC NELSON RUN ,279,23693,100
12/6/2003,"DAMAGE PROPERTY, PRIVATE ",ERIC NELSON RUN ,279,23693,100
7/9/2003,GRAND LARCENY ,ERIC NELSON RUN ,279,23693,100
7/9/2003,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,ERIC NELSON RUN ,279,23693,100
6/1/2003,"DAMAGE PROPERTY, PRIVATE ",FAIRWAY LANE ,4,23693,100
8/26/2003,"DAMAGE PROPERTY, PRIVATE ",FAIRWAY LANE ,4,23693,100
4/10/2003,"LARCENY,FROM MOTOR VEHICLE ",FAIRWAY LANE ,4,23693,100
4/10/2003,CITIZEN REQUESTED ASSISTANCE ,FERGUSON BEND ,64,23693,100
3/15/2003,CITIZEN REQUESTED ASSISTANCE ,FERGUSON BEND ,64,23693,100
3/17/2003,"DAMAGE PROPERTY, PRIVATE ",FERGUSON BEND ,64,23693,100
12/21/2003,"DAMAGE PROPERTY, PRIVATE ",FERGUSON BEND ,64,23693,100
3/26/2003,MOTOR VEHICLE THEFT ,FERGUSON BEND ,64,23693,100
8/16/2003,RUNAWAY JUVENILE ,FERGUSON BEND ,64,23693,100
11/2/2003,"ASSAULT, SIMPLE, DOMESTIC ",FIRBY ROAD ,45,23693,100
9/30/2003,CITIZEN REQUESTED ASSISTANCE ,FIRBY ROAD ,45,23693,100
2/19/2003,CREDIT CARD FRAUD ,FIRBY ROAD ,45,23693,100
1/20/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,FIRBY ROAD ,45,23693,100
2/19/2003,IDENTITY FRAUD > $200 OR IMPRISONMENT OF VICTIM ,FIRBY ROAD ,45,23693,100
3/7/2003,OBSCENE/THREATENING PHONE CALL ,FIRBY ROAD ,45,23693,100
1/20/2003,REFUSE BLOOD/BREATH TEST ,FIRBY ROAD ,45,23693,100
11/12/2003,"DAMAGE PROPERTY, PRIVATE ",FOUNDRY COURT ,192,23693,100
5/5/2003,CITIZEN REQUESTED ASSISTANCE ,FREEMAN`S TRACE ,56,23693,100
2/3/2003,"FRAUD, ALL OTHERS ",FREEMAN`S TRACE ,56,23693,100
4/22/2003,ARSON ,FT EUSTIS & BURNT BRIDGE WAY ,15,23693,200
4/15/2003,"DAMAGE PROPERTY, PRIVATE ",GABLE WAY ,278,23693,100
4/15/2003,"DAMAGE PROPERTY, PRIVATE ",GABLE WAY ,278,23693,100
4/15/2003,"DAMAGE PROPERTY, PRIVATE ",GABLE WAY ,278,23693,100
9/10/2003,CITIZEN REQUESTED ASSISTANCE ,GABLES OF YORK ,278,23693,100
6/4/2003,SEXUAL BATTERY ,GABLES OF YORK ,278,23693,100
12/11/2003,ABUSE AND NEGLECT OF CHILDREN ,GALAXY WAY ,113,23693,100
11/21/2003,"DAMAGE PROPERTY, PRIVATE ",GARDENVILLE DRIVE ,198,23693,100
3/22/2003,"DAMAGE PROPERTY, PRIVATE ",GARDENVILLE DRIVE ,198,23693,100
11/21/2003,"DAMAGE PROPERTY, PRIVATE ",GARDENVILLE DRIVE ,198,23693,100
12/24/2003,"LARCENY,FROM MOTOR VEHICLE ",GARDENVILLE DRIVE ,198,23693,100
2/4/2003,FRAUD-BY PRESCRIPTION ,GEORGE WASHINGTON HIGHWAY ,,23693,
4/15/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/22/2003,"ASSAULT, AGGRAVATED, DOMESTIC ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
8/3/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
10/7/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/1/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/3/2003,"ASSAULT, SIMPLE, DOMESTIC ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
10/16/2003,BRANDISHING FIREARM ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/16/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
12/3/2003,"BURGLARY, RESIDENTIAL ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/10/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
12/3/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/8/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
10/4/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/6/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/18/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/6/2003,CREDIT CARD THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/16/2003,DAMAGE PROPERTY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
9/25/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/12/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/11/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/15/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
3/18/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/3/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/24/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/18/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/21/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/16/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
12/28/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/17/2003,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/11/2003,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,300
2/6/2003,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/5/2003,EMBEZZLEMENT <$200 ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
1/6/2003,FORGERY BY CREDIT CARD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/17/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/9/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/4/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
3/7/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/10/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
2/19/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
3/1/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/11/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/25/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
1/16/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
6/18/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
7/2/2003,IDENTITY FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/7/2003,IDENTITY FRAUD > $200 OR IMPRISONMENT OF VICTIM ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/11/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/17/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
10/9/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/12/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/3/2003,LOST PROPERTY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/12/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
4/17/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/18/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
3/7/2003,MOTOR VEHICLE THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
1/6/2003,OBTAINING MONEY BY FALSE PRETE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/21/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/3/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
10/6/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/2/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/24/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/3/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/16/2003,POSSESSION OF CONTROLLED SUBSTANCES ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
11/13/2003,POSSESSION OF CONTROLLED SUBSTANCES ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
4/26/2003,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/26/2003,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/16/2003,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
12/28/2003,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/13/2003,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
8/16/2003,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
7/30/2003,TRESPASSING ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/17/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
10/10/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
1/12/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
2/17/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
3/12/2003,"DRUGS, POSSESS COCAINE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/9/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
10/3/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/17/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
2/12/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
2/7/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
3/9/2003,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
7/20/2003,ABDUCTION & KIDNAPPING ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/28/2003,ABDUCTION & KIDNAPPING ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/26/2003,ABDUCTION & KIDNAPPING ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
4/13/2003,ARSON ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/14/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
10/22/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/18/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/18/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/20/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/4/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/20/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/8/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
10/23/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/11/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/27/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/26/2003,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
8/31/2003,"ASSAULT, SIMPLE, DOMESTIC ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
10/13/2003,"ASSAULT, SIMPLE, DOMESTIC ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/18/2003,BAD CHECKS ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/16/2003,BRANDISHING FIREARM ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,300
4/30/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
10/8/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
4/3/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/8/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
12/15/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/2/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
3/24/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/24/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/23/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/22/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/28/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
3/24/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/13/2003,"BURGLARY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
1/28/2003,CARRYING CONCEALED WEAPON -1ST OFFENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/1/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/17/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/22/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/3/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/30/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
3/6/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/14/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
12/12/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/3/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/17/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/22/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
11/29/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/11/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/18/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/25/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/9/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
11/29/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/18/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/1/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/28/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
12/3/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
1/17/2003,CONCEALMENT/PRICE CHANGING ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/2/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/28/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/6/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/7/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/18/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/9/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/7/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/31/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/28/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/21/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/4/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
1/11/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/5/2003,CREDIT CARD FRAUD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/2/2003,CREDIT CARD THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/21/2003,CREDIT CARD THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/30/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/18/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/8/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
5/8/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/2/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
4/23/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/5/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/13/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/24/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/24/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/13/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
