Date ,Report Type ,Street ,Zip ,Area ,ED ,N#
11/10/2015,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,OLD YORK HAMPTON HWY ,23690,200,3,248
12/23/2015,"ASSAULT, SIMPLE, DOMESTIC ",OLD YORK HAMPTON HWY ,23690,200,1,248
1/23/2004,"DAMAGE PROPERTY, PRIVATE ",OLD YORK HAMPTON HWY & WORMLEY C ,23690,200,1,248
1/18/2004,DEAD ON ARRIVAL ,PIER PLACE ,23690,200,1,33
5/31/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,READ STREET ,23690,200,1,248
5/31/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,READ STREET ,23690,200,1,248
5/31/2004,REFUSE BLOOD/BREATH TEST ,READ STREET ,23690,200,1,248
1/7/2004,CITIZEN REQUESTED ASSISTANCE ,RIVERMEADE COURT ,23690,200,3,166
2/11/2004,CITIZEN REQUESTED ASSISTANCE ,RIVERMEADE COURT ,23690,200,3,166
2/27/2004,CITIZEN REQUESTED ASSISTANCE ,RIVERMEADE COURT ,23690,200,3,166
2/28/2004,CITIZEN REQUESTED ASSISTANCE ,RIVERMEADE COURT ,23690,200,3,166
2/28/2004,CITIZEN REQUESTED ASSISTANCE ,RIVERMEADE COURT ,23690,200,3,166
3/14/2004,CITIZEN REQUESTED ASSISTANCE ,RIVERMEADE COURT ,23690,200,3,166
3/26/2004,CITIZEN REQUESTED ASSISTANCE ,RIVERMEADE COURT ,23690,200,3,166
4/3/2004,ABDUCTION/KIDNAPPING ,RIVERMEADE COURT ,23690,200,3,166
4/3/2004,"ASSAULT, SIMPLE, DOMESTIC ",RIVERMEADE COURT ,23690,200,3,166
6/4/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,RIVERMEADE COURT ,23690,200,3,166
6/11/2004,UNAUTHORIZED USE OF VEHICLE ,RIVERMEADE COURT ,23690,200,3,166
6/18/2004,"ASSAULT, SIMPLE, DOMESTIC ",RIVERMEADE COURT ,23690,200,3,166
6/19/2004,VIOLATE PROTECTIVE ORDERS ,RIVERMEADE COURT ,23690,200,3,166
10/16/2015,"ASSAULT, SIMPLE, DOMESTIC ",RIVERMEADE COURT ,23690,200,3,166
10/23/2015,ANNOYING PHONE CALLS ,RIVERMEADE COURT ,23690,200,3,166
10/27/2015,POSSESSION OF MARIJUANA ,RIVERMEADE COURT ,23690,200,3,166
12/12/2015,"BURGLARY, RESIDENTIAL ",RIVERMEADE COURT ,23690,200,3,166
12/12/2015,GRAND LARCENY ,RIVERMEADE COURT ,23690,200,3,166
2/29/2004,"ASSAULT, SIMPLE ",RUNNING CEDAR COURT ,23690,200,3,87
2/29/2004,"DAMAGE PROPERTY, PRIVATE ",RUNNING CEDAR COURT ,23690,200,3,87
4/20/2004,IDENTITY FRAUD ,RUNNING CEDAR COURT ,23690,200,3,87
5/19/2004,CREDIT CARD FRAUD ,RUNNING CEDAR COURT ,23690,200,3,87
5/17/2004,"DAMAGE PROPERTY, PRIVATE ",SMITH STREET ,23690,200,1,248
7/8/2004,"DAMAGE PROPERTY, PRIVATE ",SMITH STREET ,23690,200,1,248
2/26/2004,CITIZEN REQUESTED ASSISTANCE ,SONSHINE WAY ,23690,200,3,194
6/20/2004,"ASSAULT, SIMPLE, DOMESTIC ",SPRING ROAD ,23690,200,3,104
6/20/2004,"DAMAGE PROPERTY, PRIVATE ",SPRING ROAD ,23690,200,3,104
6/8/2004,EMBEZZLEMENT >=$200 ,"SPRING ROAD, NAVAL WEAPONS STATIO N ",23690,200,3,104
4/9/2004,POSSESSION OF MARIJUANA ,SURRENDER ROAD ,23690,200,1,248
6/12/2004,CITIZEN REQUESTED ASSISTANCE ,SURRENDER ROAD & TOUR ROAD ,23690,200,1,248
11/7/2015,DEAD ON ARRIVAL ,SURRENDER ROAD & TOUR ROAD ,23690,200,1,248
1/7/2004,PETIT LARCENY ,"SYCAMORE LANE, END OF ",23690,200,3,104
2/18/2004,CITIZEN REQUESTED ASSISTANCE ,TALIAFERRO ROAD ,23690,200,3,104
6/20/2004,"DAMAGE PROPERTY, PRIVATE ",TOWER ROAD AND CRAWFORD ROAD ,23690,104,3,104
1/6/2004,CITIZEN REQUESTED ASSISTANCE ,TOWNLEY COURT ,23690,200,3,166
1/9/2004,ANNOYING PHONE CALLS ,TOWNLEY COURT ,23690,200,3,166
1/9/2004,"DAMAGE PROPERTY, PRIVATE ",TOWNLEY COURT ,23690,200,3,166
1/10/2004,TRESPASSING ,TOWNLEY COURT ,23690,200,3,166
1/18/2004,CITIZEN REQUESTED ASSISTANCE ,TOWNLEY COURT ,23690,200,3,166
1/19/2004,"ASSAULT, SIMPLE, DOMESTIC ",TOWNLEY COURT ,23690,200,3,166
1/24/2004,CITIZEN REQUESTED ASSISTANCE ,TOWNLEY COURT ,23690,200,3,166
6/15/2004,"DAMAGE PROPERTY, PRIVATE ",TOWNLEY COURT ,23690,200,3,166
8/1/2004,CITIZEN REQUESTED ASSISTANCE ,TOWNLEY COURT ,23690,200,3,166
8/31/2004,CITIZEN REQUESTED ASSISTANCE ,TOWNLEY COURT ,23690,200,3,166
11/3/2015,"DAMAGE PROPERTY, PRIVATE ",TOWNLEY COURT ,23690,200,3,166
12/5/2015,"ASSAULT, SIMPLE ",TOWNLEY COURT ,23690,200,3,166
12/5/2015,DAMAGE PROPERTY ,TOWNLEY COURT ,23690,200,3,166
2/6/2004,TAMPERING WITH AUTO ,VIVIAN COURT ,23690,200,3,255
4/1/2004,CITIZEN REQUESTED ASSISTANCE ,VIVIAN COURT ,23690,200,3,255
4/27/2004,ATTEMPTED SUICIDE ,WALNUT DRIVE ,23690,200,3,101
5/8/2004,CURSING/OBSCENE LANGUAGE ,WALNUT DRIVE ,23690,200,3,101
5/13/2004,"DAMAGE PROPERTY, PRIVATE ",WALNUT DRIVE ,23690,200,3,101
6/21/2004,"ASSAULT, SIMPLE ",WALNUT DRIVE ,23690,200,3,101
7/15/2004,CITIZEN REQUESTED ASSISTANCE ,WALNUT DRIVE ,23690,200,3,101
8/13/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",WALNUT DRIVE ,23690,200,3,101
8/15/2004,"ASSAULT, SIMPLE ",WALNUT DRIVE ,23690,200,3,101
8/15/2004,DRUNK IN PUBLIC ,WALNUT DRIVE ,23690,200,3,101
8/18/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",WALNUT DRIVE ,23690,200,3,101
10/5/2015,CITIZEN REQUESTED ASSISTANCE ,WALNUT DRIVE ,23690,200,3,101
12/28/2015,"ASSAULT, SIMPLE ",WALNUT DRIVE ,23690,200,3,101
1/5/2004,"ASSAULT, SIMPLE ",WATER STREET ,23690,200,1,248
1/12/2004,"BURGLARY, BUSINESS ",WATER STREET ,23690,200,1,248
1/16/2004,DEATH INVESTIGATION ,WATER STREET ,23690,200,1,248
1/20/2004,"ASSAULT, SIMPLE ",WATER STREET ,23690,200,1,248
2/3/2004,"DAMAGE PROPERTY, PRIVATE ",WATER STREET ,23690,200,1,248
4/9/2004,FRAUD-INNKEEPER ,WATER STREET ,23690,200,1,248
4/24/2004,FRAUD-INNKEEPER ,WATER STREET ,23690,200,1,248
5/5/2004,"ASSAULT, SIMPLE ",WATER STREET ,23690,200,1,248
5/5/2004,MAIMING ,WATER STREET ,23690,200,1,248
5/5/2004,TAMPERING WITH VEHICLE ,WATER STREET ,23690,200,1,248
5/10/2004,DISORDERLY CONDUCT ,WATER STREET ,23690,200,1,248
5/16/2004,CITIZEN REQUESTED ASSISTANCE ,WATER STREET ,23690,200,1,248
5/16/2004,CITIZEN REQUESTED ASSISTANCE ,WATER STREET ,23690,200,1,248
5/18/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,WATER STREET ,23690,200,1,248
5/18/2004,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,WATER STREET ,23690,200,1,248
6/1/2004,"ASSAULT, SIMPLE ",WATER STREET ,23690,200,1,248
6/1/2004,DISORDERLY CONDUCT ,WATER STREET ,23690,200,1,248
6/27/2004,CITIZEN REQUESTED ASSISTANCE ,WATER STREET ,23690,200,1,248
7/6/2004,LOST PROPERTY ,WATER STREET ,23690,200,1,248
7/25/2004,"ASSAULT, SIMPLE ",WATER STREET ,23690,200,1,248
7/26/2004,CITIZEN REQUESTED ASSISTANCE ,WATER STREET ,23690,200,1,248
7/30/2004,INDECENT EXPOSURE ,WATER STREET ,23690,200,1,248
8/2/2004,"DAMAGE PROPERTY, PRIVATE ",WATER STREET ,23690,200,1,248
11/12/2015,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",WATER STREET ,23690,200,1,248
11/24/2015,GRAND LARCENY ,WATER STREET ,23690,200,1,248
11/30/2015,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",WATER STREET ,23690,200,1,248
12/18/2015,"DAMAGE PROPERTY, PRIVATE ",WATER STREET ,23690,200,1,248
12/26/2015,"ASSAULT, SIMPLE ",WATER STREET ,23690,200,1,248
12/29/2015,"DAMAGE PROPERTY, PRIVATE ",WATER STREET ,23690,200,1,248
12/3/2015,CITIZEN REQUESTED ASSISTANCE ,WATER STREET & BALLARD STREET ,23690,200,1,248
1/25/2004,CITIZEN REQUESTED ASSISTANCE ,WHITT COURT ,23690,200,3,249
5/9/2004,PETIT LARCENY ,WHITT COURT ,23690,200,3,249
11/15/2015,"ASSAULT, SIMPLE ",WHITT COURT ,23690,200,3,249
4/9/2004,CITIZEN REQUESTED ASSISTANCE ,YORK DRIVE ,23690,200,3,225
4/17/2004,CITIZEN REQUESTED ASSISTANCE ,YORK DRIVE ,23690,200,3,225
6/8/2004,CITIZEN REQUESTED ASSISTANCE ,YORK DRIVE ,23690,200,3,225
7/2/2004,CITIZEN REQUESTED ASSISTANCE ,YORK DRIVE ,23690,200,3,225
7/20/2004,CITIZEN REQUESTED ASSISTANCE ,YORK DRIVE ,23690,200,3,225
